TimeStep,ID,Latitude,Longitude,SignalStrength,CurrentBasestation,finished,Trajectory,Level
18,1949350937,43.0441851,-76.2384956,100000,24,1,-1,4
18,1110093574,43.0790414,-76.1837115,999,-1,1,-1,4
18,960945330,43.0373457,-76.1325242,100000,8,1,-1,4
18,1120582546,43.0763894,-76.1817018,999,-1,1,-1,4
18,623849308,43.0359233,-76.1334458,100000,8,1,-1,4
18,1138719497,43.0793371,-76.1795002,999,-1,1,-1,4
19,2087841507,43.0752341,-76.1746912,100000,15,1,-1,4
19,1138719497,43.0791764,-76.1795286,999,-1,1,-1,4
19,623849308,43.0357651,-76.1333976,100000,8,1,-1,4
19,1110093574,43.078905,-76.1835922,999,-1,1,-1,4
19,224215106,43.0389656,-76.1282586,100000,8,1,-1,4
19,1949350937,43.0440991,-76.2383084,100000,24,1,-1,4
19,1120582546,43.0762887,-76.1815286,999,-1,1,-1,4
19,1064534465,43.0784187,-76.1861115,999,-1,1,-1,4
19,960945330,43.0372442,-76.1323521,100000,8,1,-1,4
19,679269894,43.0360227,-76.1313984,100000,8,1,-1,4
20,1626151413,43.0372031,-76.1330535,100000,8,1,-1,4
20,1949350937,43.0440131,-76.2381212,100000,24,1,-1,4
20,1138719497,43.0790157,-76.1795571,999,-1,1,-1,4
20,224215106,43.0390445,-76.1280657,100000,43,1,-1,4
20,1064534465,43.0782567,-76.186115,999,-1,1,-1,4
20,960945330,43.0371425,-76.1321801,100000,8,1,-1,4
20,1120582546,43.0761879,-76.1813556,999,-1,1,-1,4
20,1110093574,43.0787686,-76.183473,999,-1,1,-1,4
20,2087841507,43.0751294,-76.1745224,100000,15,1,-1,4
20,1996141868,43.0788818,-76.1849689,999,-1,1,-1,4
20,679269894,43.0358634,-76.1313576,100000,8,1,-1,4
20,623849308,43.035607,-76.1333495,100000,8,1,-1,4
21,1138719497,43.078855,-76.1795855,999,-1,1,-1,4
21,224215106,43.0391235,-76.1278728,100000,43,1,-1,4
21,1110093574,43.0786321,-76.1833538,999,-1,1,-1,4
21,1064534465,43.0780947,-76.1861186,999,-1,1,-1,4
21,1626151413,43.037045,-76.1330051,100000,8,1,-1,4
21,679269894,43.0357042,-76.1313168,100000,8,1,-1,4
21,1949350937,43.043927,-76.237934,100000,24,1,-1,4
21,1120582546,43.0760871,-76.1811825,999,-1,1,-1,4
21,1996141868,43.0787819,-76.184795,999,-1,1,-1,4
21,960945330,43.0370407,-76.1320083,100000,8,1,-1,4
21,2087841507,43.0750248,-76.1743537,100000,15,1,-1,4
21,623849308,43.0354488,-76.1333015,100000,8,1,-1,4
22,1120582546,43.0759863,-76.1810095,999,-1,1,-1,4
22,1949350937,43.0438408,-76.2377469,100000,24,1,-1,4
22,224215106,43.0392026,-76.12768,100000,43,1,-1,4
22,2087841507,43.0749201,-76.1741851,100000,15,1,-1,4
22,623849308,43.0352907,-76.1332536,100000,8,1,-1,4
22,1996141868,43.0786819,-76.1846211,999,-1,1,-1,4
22,1064534465,43.0779327,-76.1861221,999,-1,1,-1,4
22,1138719497,43.0786944,-76.1796139,999,-1,1,-1,4
22,679269894,43.0355449,-76.1312761,100000,8,1,-1,4
22,1110093574,43.0784956,-76.1832347,999,-1,1,-1,4
22,960945330,43.0369387,-76.1318366,100000,8,1,-1,4
22,1626151413,43.0368869,-76.1329567,100000,8,1,-1,4
23,960945330,43.0368366,-76.1316651,100000,8,1,-1,4
23,623849308,43.0351325,-76.1332057,100000,8,1,-1,4
23,1120582546,43.0758854,-76.1808366,999,-1,1,-1,4
23,1996141868,43.0785818,-76.1844472,999,-1,1,-1,4
23,224215106,43.0392818,-76.1274873,100000,43,1,-1,4
23,2087841507,43.0748153,-76.1740164,100000,15,1,-1,4
23,1138719497,43.0785337,-76.1796423,999,-1,1,-1,4
23,679269894,43.0353857,-76.1312354,100000,8,1,-1,4
23,1064534465,43.0777707,-76.1861257,999,-1,1,-1,4
23,1110093574,43.0783591,-76.1831156,999,-1,1,-1,4
23,1626151413,43.0367288,-76.1329084,100000,8,1,-1,4
23,1949350937,43.0437546,-76.2375599,100000,24,1,-1,4
24,1626151413,43.0365707,-76.1328602,100000,8,1,-1,4
24,1120582546,43.0757844,-76.1806637,999,-1,1,-1,4
24,1138719497,43.078373,-76.1796706,999,-1,1,-1,4
24,224215106,43.039361,-76.1272946,100000,43,1,-1,4
24,2087841507,43.0747105,-76.1738479,100000,15,1,-1,4
24,1110093574,43.0782226,-76.1829966,999,-1,1,-1,4
24,960945330,43.0367344,-76.1314937,100000,8,1,-1,4
24,679269894,43.0352264,-76.1311948,100000,8,1,-1,4
24,1064534465,43.0776086,-76.1861292,999,-1,1,-1,4
24,623849308,43.0349743,-76.1331579,100000,8,1,-1,4
24,1949350937,43.0436684,-76.2373729,100000,24,1,-1,4
24,1996141868,43.0784817,-76.1842734,999,-1,1,-1,4
25,1949350937,43.043582,-76.237186,100000,24,1,-1,4
25,2087841507,43.0746057,-76.1736794,100000,15,1,-1,4
25,1996141868,43.0783816,-76.1840997,999,-1,1,-1,4
25,1120582546,43.0756834,-76.1804909,999,-1,1,-1,4
25,1626151413,43.0364126,-76.132812,100000,8,1,-1,4
25,1064534465,43.0774466,-76.1861328,999,-1,1,-1,4
25,1110093574,43.078086,-76.1828776,999,-1,1,-1,4
25,224215106,43.0394403,-76.127102,100000,43,1,-1,4
25,1138719497,43.0782123,-76.1796989,999,-1,1,-1,4
25,623849308,43.0348161,-76.1331101,100000,8,1,-1,4
25,973530077,43.0488881,-76.236703,100000,24,1,-1,4
25,679269894,43.0350672,-76.1311542,100000,8,1,-1,4
25,960945330,43.0366321,-76.1313225,100000,8,1,-1,4
26,2087841507,43.0745008,-76.1735109,100000,15,1,-1,4
26,1110093574,43.0779495,-76.1827587,999,-1,1,-1,4
26,973530077,43.0488893,-76.2364821,100000,24,1,-1,4
26,679269894,43.0349079,-76.1311138,100000,8,1,-1,4
26,1949350937,43.0434957,-76.2369991,100000,24,1,-1,4
26,2038606886,43.0374544,-76.1307463,100000,43,1,-1,4
26,1996141868,43.0782814,-76.1839259,999,-1,1,-1,4
26,623849308,43.0346579,-76.1330625,100000,8,1,-1,4
26,1064534465,43.0772846,-76.1861363,999,-1,1,-1,4
26,224215106,43.0395198,-76.1269095,100000,43,1,-1,4
26,960945330,43.0365296,-76.1311514,100000,8,1,-1,4
26,1138719497,43.0780516,-76.1797272,999,-1,1,-1,4
26,1120582546,43.0755824,-76.1803181,999,-1,1,-1,4
26,1626151413,43.0362544,-76.1327639,100000,8,1,-1,4
27,1949350937,43.0434092,-76.2368122,100000,24,1,-1,4
27,1110093574,43.0778129,-76.1826399,999,-1,1,-1,4
27,1064534465,43.0771226,-76.1861398,999,-1,1,-1,4
27,623849308,43.0344997,-76.1330149,100000,8,1,-1,4
27,960945330,43.036427,-76.1309805,100000,8,1,-1,4
27,2087841507,43.0743959,-76.1733425,100000,15,1,-1,4
27,1588550942,43.0515114,-76.2356735,100000,24,1,-1,4
27,679269894,43.0347486,-76.1310733,100000,8,1,-1,4
27,1138719497,43.0778909,-76.1797555,999,-1,1,-1,4
27,973530077,43.0488905,-76.2362612,100000,24,1,-1,4
27,1626151413,43.0360963,-76.1327159,100000,8,1,-1,4
27,1120582546,43.0754814,-76.1801453,999,-1,1,-1,4
27,1996141868,43.0781812,-76.1837522,999,-1,1,-1,4
27,2038606886,43.03739,-76.1309489,100000,43,1,-1,4
27,224215106,43.0395993,-76.126717,100000,43,1,-1,4
28,623849308,43.0343415,-76.1329674,100000,8,1,-1,4
28,1996141868,43.0780809,-76.1835786,999,-1,1,-1,4
28,679269894,43.0345893,-76.131033,100000,8,1,-1,4
28,1138719497,43.0777302,-76.1797838,999,-1,1,-1,4
28,2087841507,43.0742909,-76.1731741,100000,15,1,-1,4
28,1110093574,43.0776762,-76.1825211,999,-1,1,-1,4
28,1626151413,43.0359381,-76.132668,100000,8,1,-1,4
28,1064534465,43.0769606,-76.1861434,999,-1,1,-1,4
28,2038606886,43.0373255,-76.1311516,100000,43,1,-1,4
28,973530077,43.0488917,-76.2360403,100000,24,1,-1,4
28,1120582546,43.0753803,-76.1799726,999,-1,1,-1,4
28,960945330,43.0363242,-76.1308097,100000,43,1,-1,4
28,224215106,43.0396788,-76.1265246,100000,43,1,-1,4
28,1588550942,43.0514732,-76.2354588,100000,24,1,-1,4
28,1949350937,43.0433227,-76.2366254,100000,24,1,-1,4
29,1996141868,43.0779807,-76.183405,999,-1,1,-1,4
29,224215106,43.0397585,-76.1263323,100000,43,1,-1,4
29,1626151413,43.0357799,-76.1326201,100000,8,1,-1,4
29,679269894,43.03443,-76.1309927,100000,8,1,-1,4
29,1588550942,43.051435,-76.2352441,100000,24,1,-1,4
29,1064534465,43.0767986,-76.1861469,999,-1,1,-1,4
29,960945330,43.0362213,-76.1306391,100000,43,1,-1,4
29,1949350937,43.0432362,-76.2364387,100000,24,1,-1,4
29,2038606886,43.0372609,-76.1313542,100000,43,1,-1,4
29,1138719497,43.0775695,-76.179812,999,-1,1,-1,4
29,623849308,43.0341832,-76.1329199,100000,8,1,-1,4
29,973530077,43.0488929,-76.2358193,100000,24,1,-1,4
29,1110093574,43.0775395,-76.1824024,999,-1,1,-1,4
29,2087841507,43.0741859,-76.1730058,100000,15,1,-1,4
29,1120582546,43.0752791,-76.1797999,999,-1,1,-1,4
30,679269894,43.0342707,-76.1309525,100000,8,1,-1,4
30,2087841507,43.0740808,-76.1728376,100000,15,1,-1,4
30,1120582546,43.0751779,-76.1796273,999,-1,1,-1,4
30,1138719497,43.0774088,-76.1798402,999,-1,1,-1,4
30,960945330,43.0361183,-76.1304686,100000,43,1,-1,4
30,1064534465,43.0766366,-76.1861504,999,-1,1,-1,4
30,1110093574,43.0774029,-76.1822837,999,-1,1,-1,4
30,1996141868,43.0778803,-76.1832315,999,-1,1,-1,4
30,1626151413,43.0356217,-76.1325724,100000,8,1,-1,4
30,973530077,43.0488941,-76.2355984,100000,24,1,-1,4
30,1588550942,43.0513967,-76.2350294,100000,24,1,-1,4
30,623849308,43.034025,-76.1328725,100000,8,1,-1,4
30,2038606886,43.0371963,-76.1315567,100000,43,1,-1,4
30,1949350937,43.0431495,-76.236252,100000,24,1,-1,4
30,224215106,43.0398383,-76.12614,100000,43,1,-1,4
31,1626151413,43.0354635,-76.1325246,100000,8,1,-1,4
31,1110093574,43.0772661,-76.1821651,999,-1,1,-1,4
31,973530077,43.0488953,-76.2353775,100000,24,1,-1,4
31,1138719497,43.0772481,-76.1798684,999,-1,1,-1,4
31,1064534465,43.0764746,-76.186154,999,-1,1,-1,4
31,679269894,43.0341113,-76.1309123,100000,8,1,-1,4
31,1120582546,43.0750767,-76.1794548,999,-1,1,-1,4
31,960945330,43.0360151,-76.1302983,100000,43,1,-1,4
31,623849308,43.0338667,-76.1328253,100000,8,1,-1,4
31,2038606886,43.0371317,-76.1317593,100000,43,1,-1,4
31,1949350937,43.0430629,-76.2360654,100000,24,1,-1,4
31,1996141868,43.07778,-76.1830579,999,-1,1,-1,4
31,855101658,43.0378314,-76.1350174,100000,8,1,-1,4
31,1588550942,43.0513585,-76.2348147,100000,24,1,-1,4
31,224215106,43.0399181,-76.1259478,100000,43,1,-1,4
31,2087841507,43.0739757,-76.1726694,100000,15,1,-1,4
32,1110093574,43.0771294,-76.1820466,999,-1,1,-1,4
32,679269894,43.033952,-76.1308722,100000,8,1,-1,4
32,973530077,43.0488965,-76.2351566,100000,24,1,-1,4
32,855101658,43.0377293,-76.1348458,100000,8,1,-1,4
32,1120582546,43.0749754,-76.1792823,999,-1,1,-1,4
32,2087841507,43.0738706,-76.1725012,100000,15,1,-1,4
32,1626151413,43.0353053,-76.132477,100000,8,1,-1,4
32,623849308,43.0337084,-76.132778,100000,8,1,-1,4
32,1064534465,43.0763126,-76.1861575,999,-1,1,-1,4
32,224215106,43.039998,-76.1257556,100000,43,1,-1,4
32,1588550942,43.0513202,-76.2346,100000,24,1,-1,4
32,1138719497,43.0770874,-76.1798965,999,-1,1,-1,4
32,1996141868,43.0776796,-76.1828845,999,-1,1,-1,4
32,2038606886,43.037067,-76.1319618,100000,43,1,-1,4
32,960945330,43.0359118,-76.1301281,100000,43,1,-1,4
32,1949350937,43.0429761,-76.2358788,100000,24,1,-1,4
33,1996141868,43.0775791,-76.1827111,999,-1,1,-1,4
33,224215106,43.040078,-76.1255635,100000,43,1,-1,4
33,855101658,43.0376271,-76.1346744,100000,8,1,-1,4
33,1064534465,43.0761506,-76.186161,999,-1,1,-1,4
33,1110093574,43.0769926,-76.1819281,999,-1,1,-1,4
33,973530077,43.0488977,-76.2349357,100000,24,1,-1,4
33,2038606886,43.0370023,-76.1321643,100000,43,1,-1,4
33,1138719497,43.0769267,-76.1799247,999,-1,1,-1,4
33,623849308,43.0335501,-76.1327309,100000,8,1,-1,4
33,1588550942,43.0512819,-76.2343854,100000,24,1,-1,4
33,679269894,43.0337927,-76.1308322,100000,8,1,-1,4
33,831817418,43.0370518,-76.1349915,100000,8,1,-1,4
33,1949350937,43.0428893,-76.2356923,100000,24,1,-1,4
33,960945330,43.0358083,-76.1299581,100000,43,1,-1,4
33,1120582546,43.0748741,-76.1791098,999,-1,1,-1,4
33,2087841507,43.0737654,-76.1723331,100000,15,1,-1,4
33,1626151413,43.0351471,-76.1324295,100000,8,1,-1,4
34,1949350937,43.0428024,-76.2355058,100000,24,1,-1,4
34,1138719497,43.076766,-76.1799528,999,-1,1,-1,4
34,2038606886,43.0369375,-76.1323667,100000,43,1,-1,4
34,1110093574,43.0768558,-76.1818096,999,-1,1,-1,4
34,973530077,43.0488989,-76.2347148,100000,24,1,-1,4
34,1588550942,43.0512436,-76.2341707,100000,24,1,-1,4
34,1120582546,43.0747727,-76.1789374,999,-1,1,-1,4
34,855101658,43.0375249,-76.1345031,100000,8,1,-1,4
34,2087841507,43.0736602,-76.172165,100000,15,1,-1,4
34,1295553929,43.0369335,-76.1316722,100000,43,1,-1,4
34,960945330,43.0357047,-76.1297883,100000,43,1,-1,4
34,679269894,43.0336333,-76.1307922,100000,8,1,-1,4
34,1996141868,43.0774786,-76.1825377,999,-1,1,-1,4
34,224215106,43.0401581,-76.1253715,100000,43,1,-1,4
34,1064534465,43.0759886,-76.1861645,999,-1,1,-1,4
34,623849308,43.0333918,-76.1326838,100000,8,1,-1,4
34,1626151413,43.0349889,-76.132382,100000,8,1,-1,4
34,831817418,43.0369453,-76.134825,100000,8,1,-1,4
35,224215106,43.0402383,-76.1251796,100000,43,1,-1,4
35,855101658,43.0374224,-76.1343319,100000,8,1,-1,4
35,831817418,43.0368387,-76.1346587,100000,8,1,-1,4
35,960945330,43.035601,-76.1296186,100000,43,1,-1,4
35,1996141868,43.0773781,-76.1823643,999,-1,1,-1,4
35,1138719497,43.0766053,-76.1799808,999,-1,1,-1,4
35,1626151413,43.0348306,-76.1323346,100000,8,1,-1,4
35,2087841507,43.0735549,-76.171997,100000,15,1,-1,4
35,1949350937,43.0427155,-76.2353194,100000,24,1,-1,4
35,2038606886,43.0368726,-76.1325692,100000,43,1,-1,4
35,973530077,43.0489001,-76.2344938,100000,24,1,-1,4
35,623849308,43.0332335,-76.1326368,100000,8,1,-1,4
35,1295553929,43.0367715,-76.1316749,100000,43,1,-1,4
35,679269894,43.033474,-76.1307523,100000,8,1,-1,4
35,1588550942,43.0512053,-76.233956,100000,24,1,-1,4
35,1120582546,43.0746713,-76.178765,999,-1,1,-1,4
35,1110093574,43.076719,-76.1816912,999,-1,1,-1,4
35,1064534465,43.0758266,-76.186168,999,-1,1,-1,4
36,831817418,43.036732,-76.1344925,100000,8,1,-1,4
36,1588550942,43.051167,-76.2337414,100000,24,1,-1,4
36,224215106,43.0403186,-76.1249877,100000,43,1,-1,4
36,855101658,43.0373199,-76.1341609,100000,8,1,-1,4
36,623849308,43.0330752,-76.1325899,100000,8,1,-1,4
36,973530077,43.0489013,-76.2342729,100000,24,1,-1,4
36,1949350937,43.0426285,-76.235133,100000,24,1,-1,4
36,1064534465,43.0756646,-76.1861715,999,-1,1,-1,4
36,1138719497,43.0764446,-76.1800089,999,-1,1,-1,4
36,1626151413,43.0346723,-76.1322873,100000,8,1,-1,4
36,1295553929,43.0366095,-76.1316775,100000,43,1,-1,4
36,960945330,43.0354971,-76.1294491,100000,43,1,-1,4
36,2038606886,43.0368078,-76.1327716,100000,43,1,-1,4
36,1110093574,43.0765822,-76.1815729,999,-1,1,-1,4
36,679269894,43.0333146,-76.1307124,100000,8,1,-1,4
36,1996141868,43.0772775,-76.182191,999,-1,1,-1,4
36,1120582546,43.0745699,-76.1785927,999,-1,1,-1,4
36,2087841507,43.0734496,-76.1718291,100000,15,1,-1,4
37,831817418,43.0366251,-76.1343264,100000,8,1,-1,4
37,973530077,43.0489025,-76.234052,100000,24,1,-1,4
37,1996141868,43.0771769,-76.1820178,999,-1,1,-1,4
37,224215106,43.0403989,-76.1247959,100000,43,1,-1,4
37,1626151413,43.0345141,-76.13224,100000,8,1,-1,4
37,1110093574,43.0764453,-76.1814547,999,-1,1,-1,4
37,679269894,43.0331552,-76.1306726,100000,8,1,-1,4
37,2087841507,43.0733442,-76.1716612,100000,15,1,-1,4
37,1138719497,43.0762839,-76.1800369,999,-1,1,-1,4
37,1120582546,43.0744684,-76.1784204,100000,15,1,-1,4
37,1295553929,43.0364475,-76.1316801,100000,43,1,-1,4
37,1588550942,43.0511287,-76.2335267,100000,24,1,-1,4
37,1064534465,43.0755026,-76.186175,999,-1,1,-1,4
37,623849308,43.0329169,-76.132543,100000,8,1,-1,4
37,855101658,43.0372172,-76.13399,100000,8,1,-1,4
37,1949350937,43.0425415,-76.2349467,100000,24,1,-1,4
37,2038606886,43.0367428,-76.1329739,100000,43,1,-1,4
37,960945330,43.0353931,-76.1292798,100000,43,1,-1,4
38,2087841507,43.0732388,-76.1714933,100000,15,1,-1,4
38,623849308,43.0327585,-76.1324963,100000,8,1,-1,4
38,1138719497,43.0761231,-76.1800649,999,-1,1,-1,4
38,1949350937,43.0424544,-76.2347604,100000,24,1,-1,4
38,224215106,43.0404794,-76.1246041,100000,43,1,-1,4
38,2038606886,43.0366779,-76.1331763,100000,43,1,-1,4
38,1626151413,43.0343558,-76.1321929,100000,8,1,-1,4
38,1996141868,43.0770763,-76.1818446,999,-1,1,-1,4
38,679269894,43.0329958,-76.1306329,100000,8,1,-1,4
38,1110093574,43.0763084,-76.1813364,999,-1,1,-1,4
38,1295553929,43.0362855,-76.1316827,100000,43,1,-1,4
38,499519036,43.046786,-76.2385794,100000,24,1,-1,4
38,1064534465,43.0753406,-76.1861785,999,-1,1,-1,4
38,1120582546,43.0743668,-76.1782481,100000,15,1,-1,4
38,960945330,43.0352889,-76.1291106,100000,43,1,-1,4
38,1588550942,43.0510903,-76.2333121,100000,24,1,-1,4
38,855101658,43.0371144,-76.1338193,100000,8,1,-1,4
38,973530077,43.0489038,-76.2338311,100000,24,1,-1,4
38,831817418,43.0365182,-76.1341605,100000,8,1,-1,4
39,679269894,43.0328364,-76.1305933,100000,8,1,-1,4
39,1138719497,43.0759624,-76.1800929,999,-1,1,-1,4
39,1996141868,43.0769756,-76.1816714,999,-1,1,-1,4
39,855101658,43.0370115,-76.1336487,100000,8,1,-1,4
39,224215106,43.0405599,-76.1244125,100000,43,1,-1,4
39,973530077,43.048905,-76.2336102,100000,24,1,-1,4
39,1949350937,43.0423672,-76.2345742,100000,24,1,-1,4
39,623849308,43.0326001,-76.1324496,100000,8,1,-1,4
39,2038606886,43.0366129,-76.1333786,100000,43,1,-1,4
39,1110093574,43.0761714,-76.1812183,999,-1,1,-1,4
39,1588550942,43.0510519,-76.2330974,100000,24,1,-1,4
39,960945330,43.0351846,-76.1289416,100000,43,1,-1,4
39,1064534465,43.0751786,-76.186182,999,-1,1,-1,4
39,499519036,43.0467541,-76.2383628,100000,24,1,-1,4
39,2087841507,43.0731334,-76.1713256,100000,15,1,-1,4
39,1295553929,43.0361235,-76.1316853,100000,43,1,-1,4
39,831817418,43.0364111,-76.1339948,100000,8,1,-1,4
39,1120582546,43.0742653,-76.178076,100000,15,1,-1,4
39,1626151413,43.0341975,-76.1321458,100000,8,1,-1,4
40,499519036,43.0467221,-76.2381462,100000,24,1,-1,4
40,447543757,43.0378023,-76.1302673,100000,43,1,-1,4
40,1138719497,43.0758017,-76.1801209,999,-1,1,-1,4
40,973530077,43.0489062,-76.2333893,100000,24,1,-1,4
40,1295553929,43.0359614,-76.1316879,100000,43,1,-1,4
40,1949350937,43.04228,-76.2343881,100000,24,1,-1,4
40,1110093574,43.0760345,-76.1811002,999,-1,1,-1,4
40,623849308,43.0324418,-76.1324029,100000,8,1,-1,4
40,855101658,43.0369085,-76.1334782,100000,8,1,-1,4
40,2087841507,43.0730279,-76.1711578,100000,15,1,-1,4
40,1996141868,43.0768748,-76.1814983,999,-1,1,-1,4
40,1120582546,43.0741636,-76.1779038,100000,15,1,-1,4
40,960945330,43.0350801,-76.1287728,100000,43,1,-1,4
40,224215106,43.0406405,-76.1242209,100000,43,1,-1,4
40,679269894,43.032677,-76.1305537,100000,8,1,-1,4
40,831817418,43.0363038,-76.1338292,100000,8,1,-1,4
40,1626151413,43.0340392,-76.1320988,100000,8,1,-1,4
40,1064534465,43.0750166,-76.1861855,999,-1,1,-1,4
40,2038606886,43.0365478,-76.1335809,100000,43,1,-1,4
40,1588550942,43.0510135,-76.2328828,100000,24,1,-1,4
41,1110093574,43.0758975,-76.1809822,999,-1,1,-1,4
41,1996141868,43.0767741,-76.1813252,999,-1,1,-1,4
41,1064534465,43.0748546,-76.186189,999,-1,1,-1,4
41,1120582546,43.074062,-76.1777317,100000,15,1,-1,4
41,499519036,43.0466901,-76.2379297,100000,24,1,-1,4
41,1588550942,43.0509751,-76.2326681,100000,24,1,-1,4
41,449674599,43.0370597,-76.1302822,100000,43,2,1,4
41,960945330,43.0349755,-76.1286041,100000,43,1,-1,4
41,1295553929,43.0357994,-76.1316905,100000,43,1,-1,4
