TimeStep,ID,Latitude,Longitude,SignalStrength,CurrentBasestation,finished,Trajectory,Level
13,818317506,43.0762156,-76.1773281,100000,15,1,-1,3
13,1038664843,43.0487268,-76.2359476,100000,24,1,-1,3
13,1559498101,43.0355053,-76.1309497,100000,8,1,-1,3
13,331529933,43.0783619,-76.1820515,999,-1,1,-1,3
14,291818514,43.0326677,-76.0261186,999,-1,1,-1,3
14,1038664843,43.0486908,-76.2357322,100000,24,1,-1,3
14,734137537,43.0367446,-76.1334215,100000,8,1,-1,3
14,331529933,43.0782561,-76.1818841,999,-1,1,-1,3
14,1674002645,43.0482229,-76.2490682,999,-1,1,-1,3
14,818317506,43.0760565,-76.1773699,100000,15,1,-1,3
14,1559498101,43.0353439,-76.1309309,100000,8,1,-1,3
15,1674002645,43.0481912,-76.2488515,999,-1,1,-1,3
15,734137537,43.0366689,-76.1336168,100000,8,1,-1,3
15,1038664843,43.0486548,-76.2355168,100000,24,1,-1,3
15,1559498101,43.0351824,-76.1309122,100000,8,1,-1,3
15,291818514,43.0326437,-76.026337,999,-1,1,-1,3
15,1469283280,43.08121,-76.1840251,999,-1,1,-1,3
15,331529933,43.0781502,-76.1817168,999,-1,1,-1,3
15,818317506,43.0758974,-76.1774116,100000,15,1,-1,3
16,1559498101,43.035021,-76.1308935,100000,8,1,-1,3
16,1219968185,43.0369883,-76.1313705,100000,43,1,-1,3
16,1469283280,43.0811066,-76.183855,999,-1,1,-1,3
16,1674002645,43.0481596,-76.2486348,999,-1,1,-1,3
16,1038664843,43.0486188,-76.2353014,100000,24,1,-1,3
16,331529933,43.0780443,-76.1815496,999,-1,1,-1,3
16,734137537,43.0365932,-76.1338121,100000,8,1,-1,3
16,818317506,43.0757383,-76.1774533,100000,15,1,-1,3
16,291818514,43.0326197,-76.0265554,999,-1,1,-1,3
17,734137537,43.0365174,-76.1340073,100000,8,1,-1,3
17,1559498101,43.0348595,-76.1308748,100000,8,1,-1,3
17,1219968185,43.0368269,-76.1313887,100000,43,1,-1,3
17,1674002645,43.0481279,-76.2484182,999,-1,1,-1,3
17,818317506,43.0755791,-76.1774949,100000,15,1,-1,3
17,291818514,43.0325957,-76.0267738,999,-1,1,-1,3
17,1469283280,43.0810032,-76.1836848,999,-1,1,-1,3
17,1038664843,43.0485828,-76.235086,100000,24,1,-1,3
17,331529933,43.0779384,-76.1813823,999,-1,1,-1,3
18,818317506,43.07542,-76.1775365,100000,15,1,-1,3
18,1219968185,43.0366654,-76.1314068,100000,43,1,-1,3
18,1038664843,43.0485468,-76.2348706,100000,24,1,-1,3
18,1674002645,43.0480962,-76.2482015,999,-1,1,-1,3
18,291818514,43.0325717,-76.0269923,999,-1,1,-1,3
18,1559498101,43.0346981,-76.1308562,100000,8,1,-1,3
18,1469283280,43.0808997,-76.1835147,999,-1,1,-1,3
18,734137537,43.0364416,-76.1342025,100000,8,1,-1,3
18,331529933,43.0778324,-76.1812152,999,-1,1,-1,3
19,291818514,43.0325477,-76.0272107,999,-1,1,-1,3
19,1674002645,43.0480645,-76.2479849,999,-1,1,-1,3
19,1038664843,43.0485107,-76.2346552,100000,24,1,-1,3
19,331529933,43.0777264,-76.181048,999,-1,1,-1,3
19,818317506,43.0752609,-76.1775781,100000,15,1,-1,3
19,1741619828,43.0376561,-76.1309269,100000,43,1,-1,3
19,1559498101,43.0345366,-76.1308376,100000,8,1,-1,3
19,734137537,43.0363657,-76.1343976,100000,8,1,-1,3
19,1219968185,43.0365039,-76.1314249,100000,43,1,-1,3
19,1469283280,43.0807962,-76.1833447,999,-1,1,-1,3
20,1674002645,43.0480328,-76.2477682,999,-1,1,-1,3
20,291818514,43.0325236,-76.0274291,999,-1,1,-1,3
20,734137537,43.0362897,-76.1345927,100000,8,1,-1,3
20,331529933,43.0776203,-76.1808809,999,-1,1,-1,3
20,1469283280,43.0806926,-76.1831747,999,-1,1,-1,3
20,1219968185,43.0363424,-76.131443,100000,43,1,-1,3
20,1559498101,43.0343752,-76.130819,100000,8,1,-1,3
20,1038664843,43.0484746,-76.2344398,100000,24,1,-1,3
20,818317506,43.0751017,-76.1776197,100000,15,1,-1,3
20,1741619828,43.0377893,-76.1308013,100000,43,1,-1,3
21,1469283280,43.080589,-76.1830047,999,-1,1,-1,3
21,331529933,43.0775142,-76.1807139,999,-1,1,-1,3
21,291818514,43.0324995,-76.0276475,999,-1,1,-1,3
21,1559498101,43.0342137,-76.1308005,100000,8,1,-1,3
21,1038664843,43.0484385,-76.2342244,100000,24,1,-1,3
21,734137537,43.0362137,-76.1347878,100000,8,1,-1,3
21,1674002645,43.0480011,-76.2475516,999,-1,1,-1,3
21,2066491846,43.0379808,-76.1297637,100000,43,2,1,3
21,1219968185,43.0361809,-76.131461,100000,43,1,-1,3
21,818317506,43.0749426,-76.1776612,100000,15,1,-1,3
21,1741619828,43.037848,-76.1305695,100000,43,2,1,3
22,1674002645,43.0479693,-76.2473349,999,-1,1,-1,3
22,734137537,43.0361376,-76.1349828,100000,8,1,-1,3
22,1559498101,43.0340523,-76.130782,100000,8,1,-1,3
22,1741619828,43.0379071,-76.1303379,100000,43,2,1,3
22,331529933,43.077408,-76.1805469,999,-1,1,-1,3
22,291818514,43.0324754,-76.0278659,999,-1,1,-1,3
22,1469283280,43.0804854,-76.1828348,999,-1,1,-1,3
22,1219968185,43.0360194,-76.131479,100000,43,1,-1,3
22,818317506,43.0747835,-76.1777026,100000,15,1,-1,3
22,2066491846,43.0379471,-76.1295226,100000,43,2,1,3
22,1038664843,43.0484024,-76.2340091,100000,24,1,-1,3
23,2066491846,43.0378444,-76.1293517,100000,43,1,-1,3
23,291818514,43.0324513,-76.0280843,999,-1,1,-1,3
23,734137537,43.0360615,-76.1351778,100000,8,1,-1,3
23,1469283280,43.0803817,-76.182665,999,-1,1,-1,3
23,1741619828,43.0380412,-76.1302141,100000,43,1,-1,3
23,469302165,43.0485394,-76.2543671,999,-1,1,-1,3
23,1559498101,43.0338908,-76.1307635,100000,8,1,-1,3
23,331529933,43.0773019,-76.18038,999,-1,1,-1,3
23,1674002645,43.0479376,-76.2471183,999,-1,1,-1,3
23,704837979,43.0375624,-76.1348821,100000,8,1,-1,3
23,1038664843,43.0483663,-76.2337937,100000,24,1,-1,3
23,818317506,43.0746243,-76.1777441,100000,15,1,-1,3
23,1219968185,43.035858,-76.131497,100000,43,1,-1,3
24,1219968185,43.0356965,-76.131515,100000,43,1,-1,3
24,734137537,43.0359853,-76.1353727,100000,8,1,-1,3
24,1741619828,43.0381755,-76.1300904,100000,43,1,-1,3
24,1559498101,43.0337294,-76.130745,100000,8,1,-1,3
24,704837979,43.0374076,-76.1348166,100000,8,1,-1,3
24,291818514,43.0324272,-76.0283027,999,-1,1,-1,3
24,2066491846,43.0377416,-76.129181,100000,43,1,-1,3
24,1469283280,43.080278,-76.1824951,999,-1,1,-1,3
24,1038664843,43.0483302,-76.2335784,100000,24,1,-1,3
24,331529933,43.0771956,-76.1802131,999,-1,1,-1,3
24,875602062,43.0773065,-76.1814885,999,-1,1,-1,3
24,818317506,43.0744651,-76.1777855,100000,15,1,-1,3
24,469302165,43.0484825,-76.2541603,999,-1,1,-1,3
24,1674002645,43.0479058,-76.2469017,999,-1,1,-1,3
25,1559498101,43.0335679,-76.1307266,100000,8,1,-1,3
25,1038664843,43.048294,-76.233363,100000,24,1,-1,3
25,1741619828,43.0383099,-76.129967,100000,43,1,-1,3
25,875602062,43.0772026,-76.181319,999,-1,1,-1,3
25,704837979,43.0372529,-76.1347511,100000,8,1,-1,3
25,734137537,43.035909,-76.1355676,100000,8,1,-1,3
25,331529933,43.0770894,-76.1800462,999,-1,1,-1,3
25,1674002645,43.047874,-76.246685,999,-1,1,-1,3
25,1219968185,43.035535,-76.1315329,100000,43,1,-1,3
25,469302165,43.0484256,-76.2539534,999,-1,1,-1,3
25,1469283280,43.0801743,-76.1823254,999,-1,1,-1,3
25,822585076,43.030116,-76.0273719,999,-1,1,-1,3
25,818317506,43.074306,-76.1778268,100000,15,1,-1,3
25,2066491846,43.0376387,-76.1290104,100000,43,1,-1,3
25,291818514,43.032403,-76.0285211,999,-1,1,-1,3
26,1038664843,43.0482578,-76.2331477,100000,24,1,-1,3
26,875602062,43.0770986,-76.1811494,999,-1,1,-1,3
26,1674002645,43.0478422,-76.2464684,999,-1,1,-1,3
26,291818514,43.0323789,-76.0287395,999,-1,1,-1,3
26,704837979,43.0370981,-76.1346858,100000,8,1,-1,3
26,2066491846,43.0375356,-76.12884,100000,43,1,-1,3
26,1469283280,43.0800705,-76.1821556,999,-1,1,-1,3
26,1559498101,43.0334064,-76.1307082,100000,8,1,-1,3
26,734137537,43.0358327,-76.1357624,100000,8,1,-1,3
26,331529933,43.0769831,-76.1798794,999,-1,1,-1,3
26,1219968185,43.0353735,-76.1315508,100000,43,1,-1,3
26,469302165,43.0483687,-76.2537466,999,-1,1,-1,3
26,822585076,43.0300976,-76.0275914,999,-1,1,-1,3
26,1741619828,43.0384443,-76.1298436,100000,43,1,-1,3
26,818317506,43.0741468,-76.1778681,100000,15,1,-1,3
27,1038664843,43.0482217,-76.2329323,100000,24,1,-1,3
27,331529933,43.0768767,-76.1797126,999,-1,1,-1,3
27,818317506,43.0739876,-76.1779094,100000,15,1,-1,3
27,469302165,43.0483117,-76.2535398,999,-1,1,-1,3
27,734137537,43.0357563,-76.1359572,100000,8,1,-1,3
27,704837979,43.0369433,-76.1346205,100000,8,1,-1,3
27,291818514,43.0323547,-76.0289579,999,-1,1,-1,3
27,2066491846,43.0374323,-76.1286698,100000,43,1,-1,3
27,1219968185,43.035212,-76.1315687,100000,43,1,-1,3
27,1469283280,43.0799667,-76.1819859,999,-1,1,-1,3
27,1456923054,43.0373877,-76.1337093,100000,8,1,-1,3
27,1559498101,43.033245,-76.1306898,100000,8,1,-1,3
27,1674002645,43.0478104,-76.2462518,999,-1,1,-1,3
27,822585076,43.0300792,-76.0278108,999,-1,1,-1,3
27,1741619828,43.0385788,-76.1297204,100000,43,1,-1,3
27,875602062,43.0769946,-76.1809799,999,-1,1,-1,3
28,1469283280,43.0798628,-76.1818163,999,-1,1,-1,3
28,822585076,43.0300607,-76.0280302,999,-1,1,-1,3
28,469302165,43.0482548,-76.2533329,999,-1,1,-1,3
28,818317506,43.0738285,-76.1779507,100000,15,1,-1,3
28,291818514,43.0323305,-76.0291763,999,-1,1,-1,3
28,1674002645,43.0477786,-76.2460352,999,-1,1,-1,3
28,704837979,43.0367885,-76.1345552,100000,8,1,-1,3
28,1559498101,43.0330835,-76.1306715,100000,8,1,-1,3
28,1456923054,43.0373206,-76.1339104,100000,8,1,-1,3
28,1741619828,43.0387133,-76.1295974,100000,43,1,-1,3
28,734137537,43.0356799,-76.136152,100000,8,1,-1,3
28,875602062,43.0768906,-76.1808104,999,-1,1,-1,3
28,2066491846,43.0373289,-76.1284997,100000,43,1,-1,3
28,331529933,43.0767704,-76.1795459,999,-1,1,-1,3
28,1038664843,43.0481855,-76.232717,100000,24,1,-1,3
28,1219968185,43.0350505,-76.1315865,100000,43,1,-1,3
29,1469283280,43.0797589,-76.1816467,999,-1,1,-1,3
29,291818514,43.0323063,-76.0293947,999,-1,1,-1,3
29,822585076,43.0300422,-76.0282496,999,-1,1,-1,3
29,331529933,43.0766639,-76.1793793,999,-1,1,-1,3
29,1038664843,43.0481492,-76.2325017,100000,24,1,-1,3
29,2066491846,43.0372254,-76.1283298,100000,43,1,-1,3
29,1219968185,43.034889,-76.1316043,100000,43,1,-1,3
29,1674002645,43.0477468,-76.2458186,999,-1,1,-1,3
29,704837979,43.0366337,-76.1344901,100000,8,1,-1,3
29,1456923054,43.0372534,-76.1341114,100000,8,1,-1,3
29,1741619828,43.038848,-76.1294745,100000,43,1,-1,3
29,1559498101,43.032922,-76.1306532,100000,8,1,-1,3
29,818317506,43.0736693,-76.1779919,100000,15,1,-1,3
29,469302165,43.0481978,-76.2531261,999,-1,1,-1,3
29,282706077,43.0778144,-76.1833319,999,-1,1,-1,3
29,875602062,43.0767866,-76.180641,999,-1,1,-1,3
29,734137537,43.0356034,-76.1363467,100000,8,1,-1,3
30,1559498101,43.0327606,-76.1306349,100000,8,1,-1,3
30,1456923054,43.0371862,-76.1343124,100000,8,1,-1,3
30,282706077,43.0776524,-76.1833372,999,-1,1,-1,3
30,875602062,43.0766825,-76.1804717,999,-1,1,-1,3
30,1469283280,43.079655,-76.1814771,999,-1,1,-1,3
30,1578438702,43.0375193,-76.1340175,100000,43,1,-1,3
30,2066491846,43.0371217,-76.1281601,100000,43,1,-1,3
30,734137537,43.0355268,-76.1365414,100000,8,1,-1,3
30,331529933,43.0765575,-76.1792127,999,-1,1,-1,3
30,822585076,43.0300237,-76.028469,999,-1,1,-1,3
30,1741619828,43.0389827,-76.1293518,100000,43,1,-1,3
30,704837979,43.0364789,-76.1344251,100000,8,1,-1,3
30,469302165,43.0481408,-76.2529193,999,-1,1,-1,3
30,1674002645,43.0477149,-76.245602,999,-1,1,-1,3
30,818317506,43.0735101,-76.178033,100000,15,1,-1,3
30,1038664843,43.048113,-76.2322863,100000,24,1,-1,3
30,1219968185,43.0347275,-76.1316221,100000,43,1,-1,3
30,291818514,43.0322821,-76.0296131,999,-1,1,-1,3
31,1559498101,43.0325991,-76.1306167,100000,8,1,-1,3
31,734137537,43.0354502,-76.136736,100000,8,1,-1,3
31,282706077,43.0774905,-76.1833424,999,-1,1,-1,3
31,291818514,43.0322579,-76.0298314,999,-1,1,-1,3
31,469302165,43.0480837,-76.2527126,999,-1,1,-1,3
31,331529933,43.076451,-76.1790461,999,-1,1,-1,3
31,1741619828,43.0391175,-76.1292292,100000,43,1,-1,3
31,2066491846,43.0370179,-76.1279905,100000,43,1,-1,3
31,176873375,43.0379411,-76.1317069,100000,43,1,-1,3
31,818317506,43.0733509,-76.1780742,100000,15,1,-1,3
31,875602062,43.0765783,-76.1803024,999,-1,1,-1,3
31,822585076,43.0300052,-76.0286884,999,-1,1,-1,3
31,1219968185,43.034566,-76.1316398,100000,43,1,-1,3
31,1469283280,43.079551,-76.1813076,999,-1,1,-1,3
31,1038664843,43.0480768,-76.232071,100000,24,1,-1,3
31,1456923054,43.037119,-76.1345133,100000,8,1,-1,3
31,1674002645,43.0476831,-76.2453853,999,-1,1,-1,3
31,1578438702,43.0376078,-76.1338325,100000,43,1,-1,3
31,704837979,43.036324,-76.1343601,100000,8,1,-1,3
32,1559498101,43.0324376,-76.1305985,100000,8,1,-1,3
32,1674002645,43.0476512,-76.2451687,999,-1,1,-1,3
32,331529933,43.0763444,-76.1788796,999,-1,1,-1,3
32,2066491846,43.0369139,-76.1278211,100000,43,1,-1,3
32,291818514,43.0322336,-76.0300498,999,-1,1,-1,3
32,1741619828,43.0392524,-76.1291068,100000,43,1,-1,3
32,176873375,43.0377804,-76.1316783,100000,43,1,-1,3
32,1038664843,43.0480405,-76.2318557,100000,24,1,-1,3
32,282706077,43.0773285,-76.1833477,999,-1,1,-1,3
32,1578438702,43.0376963,-76.1336475,100000,43,1,-1,3
32,1469283280,43.079447,-76.1811381,999,-1,1,-1,3
32,734137537,43.0353735,-76.1369305,100000,8,1,-1,3
32,1456923054,43.0370516,-76.1347142,100000,8,1,-1,3
32,822585076,43.0299867,-76.0289078,999,-1,1,-1,3
32,818317506,43.0731917,-76.1781153,100000,15,1,-1,3
32,1219968185,43.0344045,-76.1316575,100000,43,1,-1,3
32,704837979,43.0361691,-76.1342952,100000,8,1,-1,3
32,1740716071,43.049139,-76.2461008,999,-1,1,-1,3
32,469302165,43.0480267,-76.2525058,999,-1,1,-1,3
32,875602062,43.0764741,-76.1801331,999,-1,1,-1,3
33,1038664843,43.0480042,-76.2316404,100000,24,1,-1,3
33,1740716071,43.0491045,-76.245885,999,-1,1,-1,3
33,818317506,43.0730325,-76.1781563,100000,15,1,-1,3
33,1578438702,43.0377849,-76.1334626,100000,43,1,-1,3
33,1674002645,43.0476193,-76.2449521,999,-1,1,-1,3
33,875602062,43.0763699,-76.1799639,999,-1,1,-1,3
33,1469283280,43.0793429,-76.1809687,999,-1,1,-1,3
33,822585076,43.0299682,-76.0291272,999,-1,1,-1,3
33,734137537,43.0352968,-76.1371251,100000,8,1,-1,3
33,291818514,43.0322093,-76.0302682,999,-1,1,-1,3
33,469302165,43.0479696,-76.252299,999,-1,1,-1,3
33,1219968185,43.034243,-76.1316752,100000,43,1,-1,3
33,331529933,43.0762378,-76.1787131,999,-1,1,-1,3
33,204613238,43.0368401,-76.1303726,100000,43,1,-1,3
33,176873375,43.0376198,-76.1316497,100000,43,1,-1,3
33,282706077,43.0771665,-76.1833529,999,-1,1,-1,3
33,1456923054,43.0369843,-76.1349151,100000,8,1,-1,3
33,2066491846,43.0368098,-76.1276519,100000,43,1,-1,3
33,1559498101,43.0322762,-76.1305803,100000,8,1,-1,3
33,1741619828,43.0393873,-76.1289846,100000,43,1,-1,3
33,704837979,43.0360142,-76.1342304,100000,8,1,-1,3
34,291818514,43.032185,-76.0304866,999,-1,1,-1,3
34,1578438702,43.0378736,-76.1332777,100000,43,1,-1,3
34,1056337020,43.0763013,-76.1877694,999,-1,1,-1,3
34,818317506,43.0728733,-76.1781973,100000,15,1,-1,3
34,282706077,43.0770045,-76.1833582,999,-1,1,-1,3
34,331529933,43.0761312,-76.1785467,100000,15,1,-1,3
34,1456923054,43.0369169,-76.135116,100000,8,1,-1,3
34,822585076,43.0299497,-76.0293467,999,-1,1,-1,3
34,704837979,43.0358593,-76.1341657,100000,8,1,-1,3
34,204613238,43.0366817,-76.1303262,100000,43,1,-1,3
34,875602062,43.0762656,-76.1797947,999,-1,1,-1,3
34,176873375,43.0374591,-76.1316212,100000,43,1,-1,3
34,1038664843,43.0479679,-76.2314251,100000,24,1,-1,3
34,1674002645,43.0475874,-76.2447355,999,-1,1,-1,3
34,2066491846,43.0367055,-76.1274828,100000,43,1,-1,3
34,1741619828,43.0395223,-76.1288625,100000,43,1,-1,3
34,734137537,43.03522,-76.1373195,100000,8,1,-1,3
34,469302165,43.0479125,-76.2520923,999,-1,1,-1,3
34,1559498101,43.0321147,-76.1305622,100000,8,1,-1,3
34,1469283280,43.0792388,-76.1807994,999,-1,1,-1,3
34,1740716071,43.0490701,-76.2456691,999,-1,1,-1,3
34,1219968185,43.0340815,-76.1316929,100000,43,1,-1,3
35,1456923054,43.0368494,-76.1353168,100000,8,1,-1,3
35,1559498101,43.0319532,-76.1305441,100000,8,1,-1,3
35,1038664843,43.0479316,-76.2312098,100000,24,1,-1,3
35,1674002645,43.0475555,-76.244519,999,-1,1,-1,3
35,2066491846,43.0366011,-76.1273139,100000,43,1,-1,3
35,1741619828,43.0396574,-76.1287406,100000,43,1,-1,3
35,822585076,43.0299311,-76.0295661,999,-1,1,-1,3
35,291818514,43.0321607,-76.0307049,999,-1,1,-1,3
35,176873375,43.0372984,-76.1315927,100000,43,1,-1,3
35,204613238,43.0365232,-76.13028,100000,43,1,-1,3
35,282706077,43.0768426,-76.1833634,999,-1,1,-1,3
35,818317506,43.0727141,-76.1782383,100000,15,1,-1,3
35,469302165,43.0478554,-76.2518855,999,-1,1,-1,3
35,331529933,43.0760246,-76.1783803,100000,15,1,-1,3
35,875602062,43.0761613,-76.1796256,999,-1,1,-1,3
35,1469283280,43.0791347,-76.18063,999,-1,1,-1,3
35,1578438702,43.0379624,-76.1330929,100000,43,1,-1,3
35,1056337020,43.0762034,-76.1875933,999,-1,1,-1,3
35,734137537,43.0351431,-76.137514,100000,8,1,-1,3
35,1740716071,43.0490356,-76.2454532,999,-1,1,-1,3
35,1219968185,43.03392,-76.1317105,100000,43,1,-1,3
35,704837979,43.0357044,-76.1341011,100000,8,1,-1,3
36,818317506,43.0725549,-76.1782793,100000,15,1,-1,3
36,1456923054,43.0367819,-76.1355176,100000,8,1,-1,3
36,1219968185,43.0337585,-76.1317281,100000,43,1,-1,3
36,2066491846,43.0364965,-76.1271453,100000,43,1,-1,3
36,1559498101,43.0317917,-76.130526,100000,8,1,-1,3
36,1740716071,43.0490011,-76.2452374,999,-1,1,-1,3
36,822585076,43.0299125,-76.0297855,999,-1,1,-1,3
36,331529933,43.0759179,-76.178214,100000,15,1,-1,3
36,291818514,43.0321364,-76.0309233,999,-1,1,-1,3
36,204613238,43.0363648,-76.1302338,100000,43,1,-1,3
36,1056337020,43.0761055,-76.1874172,999,-1,1,-1,3
36,875602062,43.076057,-76.1794565,999,-1,1,-1,3
36,176873375,43.0371377,-76.1315643,100000,43,1,-1,3
36,469302165,43.0477983,-76.2516788,999,-1,1,-1,3
36,1578438702,43.0380512,-76.1329082,100000,8,1,-1,3
36,1038664843,43.0478953,-76.2309945,100000,24,1,-1,3
36,734137537,43.0350662,-76.1377084,100000,8,1,-1,3
36,1469283280,43.0790305,-76.1804607,999,-1,1,-1,3
36,1674002645,43.0475236,-76.2443024,999,-1,1,-1,3
36,282706077,43.0766806,-76.1833687,999,-1,1,-1,3
36,704837979,43.0355494,-76.1340365,100000,8,1,-1,3
36,1741619828,43.0397926,-76.1286188,100000,43,1,-1,3
37,822585076,43.0298939,-76.0300049,999,-1,1,-1,3
37,2066491846,43.0363917,-76.1269767,100000,43,1,-1,3
37,282706077,43.0765186,-76.1833739,999,-1,1,-1,3
37,1038664843,43.0478589,-76.2307792,100000,24,1,-1,3
37,1456923054,43.0367143,-76.1357183,100000,8,1,-1,3
37,1741619828,43.0399279,-76.1284972,100000,43,1,-1,3
37,1056337020,43.0760075,-76.1872412,999,-1,1,-1,3
37,176873375,43.0369771,-76.1315359,100000,43,1,-1,3
37,1559498101,43.0316302,-76.1305079,100000,8,1,-1,3
37,704837979,43.0353945,-76.133972,100000,8,1,-1,3
37,1469283280,43.0789263,-76.1802915,999,-1,1,-1,3
37,1578438702,43.0381402,-76.1327236,100000,8,1,-1,3
37,818317506,43.0723956,-76.1783202,100000,15,1,-1,3
37,331529933,43.0758111,-76.1780477,100000,15,1,-1,3
37,469302165,43.0477411,-76.2514721,999,-1,1,-1,3
37,204613238,43.0362063,-76.1301876,100000,43,1,-1,3
37,291818514,43.032112,-76.0311416,999,-1,1,-1,3
37,875602062,43.0759526,-76.1792875,999,-1,1,-1,3
37,734137537,43.0349892,-76.1379027,100000,8,1,-1,3
37,1219968185,43.0335969,-76.1317456,100000,43,1,-1,3
37,1674002645,43.0474916,-76.2440858,999,-1,1,-1,3
37,1740716071,43.0489666,-76.2450215,999,-1,1,-1,3
38,1056337020,43.0759095,-76.1870652,999,-1,1,-1,3
38,1038664843,43.0478226,-76.2305639,100000,24,1,-1,3
38,112051066,43.0756563,-76.1844041,999,-1,1,-1,3
38,875602062,43.0758481,-76.1791185,999,-1,1,-1,3
38,1559498101,43.0314687,-76.1304899,100000,8,1,-1,3
38,176873375,43.0368164,-76.1315075,100000,43,1,-1,3
38,1469283280,43.078822,-76.1801223,999,-1,1,-1,3
38,704837979,43.0352395,-76.1339076,100000,8,1,-1,3
38,331529933,43.0757043,-76.1778815,100000,15,1,-1,3
38,469302165,43.0476839,-76.2512654,999,-1,1,-1,3
38,1741619828,43.0400632,-76.1283757,100000,43,1,-1,3
38,2066491846,43.0362868,-76.1268084,100000,43,1,-1,3
38,1578438702,43.0382291,-76.132539,100000,8,1,-1,3
38,734137537,43.0349121,-76.138097,100000,8,1,-1,3
38,204613238,43.0360479,-76.1301416,100000,43,1,-1,3
38,291818514,43.0320877,-76.03136,999,-1,1,-1,3
38,282706077,43.0763566,-76.1833792,999,-1,1,-1,3
38,1674002645,43.0474597,-76.2438692,999,-1,1,-1,3
38,1456923054,43.0366467,-76.135919,100000,8,1,-1,3
38,1740716071,43.0489321,-76.2448057,999,-1,1,-1,3
38,1219968185,43.0334354,-76.1317631,100000,43,1,-1,3
38,822585076,43.0298753,-76.0302242,999,-1,1,-1,3
38,818317506,43.0722364,-76.1783611,100000,15,1,-1,3
39,1219968185,43.0332739,-76.1317806,100000,43,1,-1,3
39,1740716071,43.0488975,-76.2445898,999,-1,1,-1,3
39,822585076,43.0298567,-76.0304436,999,-1,1,-1,3
39,1741619828,43.0401986,-76.1282544,100000,43,1,-1,3
39,331529933,43.0755975,-76.1777153,100000,15,1,-1,3
39,282706077,43.0761946,-76.1833844,999,-1,1,-1,3
39,875602062,43.0757437,-76.1789495,999,-1,1,-1,3
39,1056337020,43.0758114,-76.1868892,999,-1,1,-1,3
39,734137537,43.034835,-76.1382913,100000,8,1,-1,3
39,204613238,43.0358894,-76.1300956,100000,43,1,-1,3
39,1456923054,43.036579,-76.1361197,100000,8,1,-1,3
39,2066491846,43.0361818,-76.1266403,100000,43,1,-1,3
39,469302165,43.0476267,-76.2510587,999,-1,1,-1,3
39,1469283280,43.0787177,-76.1799532,999,-1,1,-1,3
39,1674002645,43.0474277,-76.2436526,999,-1,1,-1,3
39,704837979,43.0350845,-76.1338433,100000,8,1,-1,3
39,176873375,43.0366557,-76.1314792,100000,43,1,-1,3
39,1559498101,43.0313073,-76.1304719,100000,8,1,-1,3
39,1038664843,43.0477862,-76.2303486,100000,24,1,-1,3
