TimeStep,ID,Latitude,Longitude,Altitude,SignalStrength,CurrentBasestation,finished
220,624147607,43.0159442,-76.1322095,1,135.0782763,8,1
220,13604030,43.0518137,-76.1938768,1,159.6238781,-1,1
220,1889602271,43.0104427,-76.1353841,1,130.0655759,8,1
220,224296313,43.0495873,-76.1847624,1,137.6430769,4,1
220,1433178012,43.0371993,-76.1131579,1,136.0562626,6,1
220,1781424611,43.0510549,-76.2231657,1,127.8890558,5,1
220,1930177697,43.0071186,-76.137813,1,127.4337368,8,1
230,769093765,43.0677192,-76.1293336,1,117.6163754,3,1
230,1490418015,43.0380481,-76.1276653,1,155.4312374,-1,1
230,973356540,43.0750263,-76.1481275,1,130.0655759,3,1
230,1452181223,43.0755366,-76.1708672,1,122.1237135,4,1
230,682702359,43.0462256,-76.2203111,1,133.7551437,5,1
230,379177510,43.0506758,-76.1894849,1,138.2749017,4,1
230,631786336,43.0383038,-76.1273114,1,125.8872307,6,1
230,951385586,43.0803738,-76.1505269,1,136.1891753,4,1
230,2053996077,43.0450521,-76.1322423,1,155.0588445,-1,1
230,1533938277,43.0795471,-76.1860527,1,159.8012218,-1,1
230,1299031912,43.0443066,-76.2535109,1,164.2361008,-1,1
230,276977300,43.0807836,-76.1557456,1,133.5351711,4,1
240,1452181223,43.0755366,-76.168657,1,122.1237135,4,1
240,951385586,43.0803738,-76.1483166,1,137.1934345,4,1
240,1781424611,43.0510549,-76.218747,1,128.6928511,5,1
240,682702359,43.0462256,-76.218102,1,134.0946495,5,1
240,1447779968,43.079535,-76.1701531,1,158.4152323,-1,1
240,1853993402,43.0793913,-76.1386252,1,120.8326745,3,1
240,1272086332,43.0372128,-76.1346447,1,126.7050529,6,1
240,650587616,43.0509598,-76.1166936,1,131.1546133,7,1
240,1473795411,43.0797855,-76.1539633,1,134.9870056,3,1
240,1967225072,43.037327,-76.1541498,1,134.3215255,6,1
240,1533938277,43.0795471,-76.188263,1,159.9885117,-1,1
240,204483512,43.0481884,-76.2206231,1,131.3174759,5,1
240,1889602271,43.0072022,-76.1353841,1,125.8872307,8,1
250,1490418015,43.0380481,-76.1232477,1,129.7841646,6,1
250,1447779968,43.079535,-76.1679427,1,158.2075615,-1,1
250,1331543236,43.0439568,-76.2281164,1,135.0098833,5,1
250,276977300,43.0807836,-76.1513248,1,135.6781752,4,1
250,13604030,43.0518137,-76.1872488,1,137.1934345,4,1
250,224296313,43.0447265,-76.1847624,1,158.7039821,-1,1
250,642272075,43.0508822,-76.2425815,1,133.577763,5,1
250,1935696480,43.0434496,-76.2390561,1,135.8364512,2,1
250,1781424611,43.0510549,-76.2165377,1,129.5777175,5,1
250,1853993402,43.0793913,-76.1364149,1,118.5653608,3,1
250,689680285,43.0778751,-76.1629859,1,157.5706625,-1,1
250,631786336,43.0368456,-76.1251026,1,129.2380702,6,1
250,1032934861,43.0826675,-76.1520791,1,134.9181306,4,1
260,1902004871,43.0268512,-76.0696738,1,134.0782919,1,1
260,1452181223,43.0755366,-76.1642366,1,124.6822288,4,1
260,642272075,43.0508822,-76.2403722,1,132.4038411,5,1
260,1380038712,43.0615749,-76.1305609,1,132.8700224,6,1
260,631786336,43.0352254,-76.1251026,1,130.9273004,6,1
260,1335964659,43.0231731,-76.1092343,1,123.8301402,9,1
260,682702359,43.0462256,-76.2136837,1,135.168912,5,1
260,1032934861,43.0826675,-76.1498687,1,136.0562626,4,1
260,973356540,43.0750263,-76.141497,1,122.0002165,3,1
260,1375431509,43.0828848,-76.1600328,1,157.2967341,-1,1
260,951385586,43.0803738,-76.1438959,1,139.0630256,4,1
260,1447779968,43.079535,-76.1657324,1,157.9978321,-1,1
260,769093765,43.0677192,-76.1227039,1,123.4101134,3,1
270,572630044,43.078359,-76.1383135,1,119.2215335,3,1
270,624147607,43.0078429,-76.1322095,1,125.5766359,8,1
270,1380038712,43.0623851,-76.129677,1,133.7551437,6,1
270,1576383775,43.0777946,-76.1829024,1,159.3961118,-1,1
270,379177510,43.0441948,-76.1894849,1,159.136817,-1,1
270,1032934861,43.0826675,-76.1476582,1,137.1288393,4,1
270,1300600599,43.0638021,-76.1330503,1,135.0098833,6,1
270,973356540,43.0750263,-76.1392868,1,117.6163754,3,1
270,1452181223,43.0755366,-76.1620264,1,126.5017002,4,1
270,1581586318,43.0810618,-76.180429,1,159.3196892,-1,1
270,742834847,43.048987,-76.2346707,1,131.3174759,5,1
270,204483512,43.0481884,-76.2139955,1,133.276654,5,1
270,1623172271,43.0551361,-76.1936978,1,137.3853207,4,1
280,951385586,43.0803738,-76.1394751,1,156.8626328,-1,1
280,1447779968,43.079535,-76.1613117,1,157.567965,-1,1
280,1935696480,43.0434496,-76.232429,1,135.0251128,2,1
280,689680285,43.0778751,-76.1563551,1,156.8996021,-1,1
280,1141728483,43.0345763,-76.1278162,1,139.6843424,9,1
280,1581586318,43.0810618,-76.1782186,1,159.123656,-1,1
280,1457913269,43.0773111,-76.1438048,1,138.4223216,4,1
280,1781424611,43.0510549,-76.2099098,1,132.9951287,5,1
280,1452181223,43.0755366,-76.1598162,1,128.3544208,4,1
280,690822389,43.0348281,-76.1282967,1,129.7042679,6,1
280,75457448,43.037653,-76.1328153,1,154.7309536,-1,1
280,650587616,43.0509597,-76.1078564,1,120.673368,7,1
280,1300600599,43.0638021,-76.1308406,1,135.0782763,6,1
288,624147607,43.0054125,-76.1324303,1,120.673368,8,-1
290,13604030,43.0518137,-76.1784115,1,135.2887871,4,1
290,1549809375,43.0540662,-76.1300648,1,139.1298402,7,1
290,2023970756,43.0766507,-76.1685524,1,123.8301402,4,1
290,276977300,43.0807836,-76.1424833,1,139.502118,4,1
290,1272086332,43.0372128,-76.1456888,1,129.2380702,6,1
290,1380038712,43.0623851,-76.1252575,1,134.5760652,6,1
290,1375431509,43.0828848,-76.1534015,1,156.6110337,-1,1
290,75457448,43.037653,-76.1306065,1,155.0146151,-1,1
290,973356540,43.073082,-76.1377397,1,113.3363503,3,1
290,1331543236,43.0439568,-76.2192801,1,135.2887871,5,1
290,742834847,43.048987,-76.2302522,1,130.2095423,5,1
290,1141728483,43.032956,-76.1278162,1,138.9001279,9,1
290,379177510,43.0409543,-76.1894849,1,159.1308364,-1,1
300,1902004871,43.0268512,-76.0785076,1,137.9688915,1,1
300,13604030,43.0518137,-76.1762021,1,135.0782763,4,1
300,503322289,43.043942,-76.2491402,1,138.9001279,2,1
300,1686248777,43.028069,-76.0350328,1,135.1463121,1,1
300,486459585,43.0417423,-76.0545571,1,101.1341116,1,1
300,1299031912,43.0443065,-76.2380475,1,136.2378034,2,1
300,1380038712,43.0623851,-76.1230478,1,135.168912,6,1
300,678886881,43.0272512,-76.1132882,1,130.3954374,9,1
300,1331543236,43.0439568,-76.2170711,1,135.6274087,5,1
300,682702359,43.0462256,-76.2048472,1,138.0716956,5,1
300,1032934861,43.0826674,-76.1410269,1,139.99463,4,1
300,631786336,43.0287443,-76.1251026,1,136.0069509,9,1
300,1576383775,43.073906,-76.1840075,1,127.0183296,4,1
300,540379719,43.0809451,-76.1236552,1,123.4101134,3,1
310,1473795411,43.0797855,-76.1384909,1,122.3672502,3,1
310,276977300,43.0807836,-76.1380626,1,156.9619276,-1,1
310,1967225072,43.037327,-76.1696116,1,157.032392,-1,1
310,213321107,43.0783155,-76.1208494,1,125.1776815,3,1
310,742834847,43.048987,-76.2258337,1,130.2095423,5,1
310,1380038712,43.0623851,-76.1208381,1,135.4739115,7,1
310,2010778074,43.0379778,-76.132783,1,125.2745506,6,1
310,540379719,43.0809451,-76.1214448,1,125.5766359,3,1
310,379177510,43.0377137,-76.1894849,1,159.1308364,-1,1
310,1549809375,43.0573067,-76.1300648,1,139.1298402,7,1
310,503322289,43.043942,-76.2469312,1,138.2749017,2,1
310,631786336,43.0271241,-76.1251026,1,135.0782763,9,1
310,1433178012,43.0253714,-76.1096238,1,127.8890558,9,1
310,1032934861,43.0826674,-76.1388165,1,156.8041211,-1,1
320,690822389,43.0283471,-76.1282967,1,135.9290821,6,1
320,1331543236,43.0439568,-76.212653,1,136.6002137,5,1
320,1533938277,43.0669092,-76.1884841,1,130.0655759,4,1
320,1433178012,43.0237511,-76.1096238,1,125.2745506,9,1
320,1452181223,43.0755365,-76.1509755,1,134.5760652,4,1
320,1818629112,43.013956,-76.1312863,1,133.577763,8,1
320,572630044,43.071716,-76.1365452,1,105.6781752,3,1
320,742834847,43.048987,-76.2236245,1,130.0655759,5,1
320,1967225072,43.037327,-76.1718204,1,157.2829543,-1,1
320,1272086332,43.0372128,-76.1523152,1,133.0925907,6,1
320,503322289,43.043942,-76.2447221,1,137.6803732,2,1
320,1902004871,43.0268512,-76.0829244,1,138.4223216,9,1
320,1935696480,43.0434496,-76.2235928,1,135.168912,2,1
320,737816648,43.0370676,-76.1460067,1,129.2380702,6,1
320,204483512,43.0481884,-76.2029494,1,137.8346354,5,1
330,1447779968,43.079535,-76.1502601,1,136.1891753,4,1
330,572630044,43.0700957,-76.1365452,1,110.1650115,3,1
330,54928558,43.0508914,-76.2292517,1,127.9415915,5,1
330,224296313,43.0317644,-76.1847624,1,138.6777972,0,1
330,1967225072,43.037327,-76.1740292,1,157.5287886,-1,1
330,631786336,43.0238835,-76.1251026,1,133.276654,9,1
330,503322289,43.043942,-76.2425131,1,137.1288393,2,1
330,1473795411,43.0797855,-76.1340702,1,119.9918128,3,1
330,973356540,43.066601,-76.1377397,1,121.4295194,3,1
330,1853993402,43.0793912,-76.1187323,1,128.0979394,3,1
330,1576383775,43.0690453,-76.1840075,1,125.3387321,4,1
330,1935696480,43.0434496,-76.2213838,1,135.4444678,2,1
330,276977300,43.0780292,-76.1376205,1,156.9052804,-1,1
330,1818629112,43.0123358,-76.1312863,1,131.9493007,8,1
330,737816648,43.0370676,-76.1482156,1,130.5035611,6,1
333,650587616,43.0509597,-76.0961471,1,105.6781752,7,-1
340,502078524,43.0383331,-76.1194649,1,131.4081993,6,1
340,463421522,43.0787003,-76.172205,1,127.9415915,4,1
340,631786336,43.0222633,-76.1251026,1,132.4780796,9,1
340,1983763460,43.0773545,-76.1923754,1,160.1620985,-1,1
340,769093765,43.0677192,-76.1050246,1,132.3758922,7,1
340,1299031912,43.0443065,-76.2292112,1,135.0251128,5,1
340,642272075,43.0508822,-76.2226978,1,127.9415915,5,1
340,1272086332,43.0372128,-76.1567328,1,135.4959507,6,1
340,1490418015,43.031081,-76.113087,1,134.4811946,9,1
340,1533938277,43.0636687,-76.1884841,1,130.6534425,4,1
340,1473795411,43.0797855,-76.1318599,1,120.673368,3,1
340,737816648,43.0370676,-76.1504244,1,131.8039422,6,1
340,1549809375,43.0608712,-76.1285181,1,130.0989404,3,1
340,1032934861,43.0826674,-76.1321851,1,157.4078169,-1,1
340,1382738738,43.0364081,-76.1365967,1,126.7050529,6,1
350,503322289,43.043942,-76.238095,1,136.2378034,2,1
350,642272075,43.0508822,-76.2204885,1,128.3544208,5,1
350,690822389,43.0234863,-76.1282967,1,135.168912,9,1
350,572630044,43.0668552,-76.1365452,1,120.673368,3,1
350,1447779968,43.079535,-76.1458394,1,138.1497667,4,1
350,486459585,43.0417423,-76.0656019,1,125.3387321,1,1
350,1818629112,43.0090952,-76.1312863,1,127.9415915,8,1
350,1034505184,43.0641546,-76.1097798,1,130.6534425,7,-1
350,742834847,43.048987,-76.2169968,1,131.3174759,5,1
350,769093765,43.0677192,-76.1028147,1,132.0357438,7,1
350,1576383775,43.0658048,-76.1840075,1,125.3387321,4,1
350,1272086332,43.0372128,-76.1589416,1,136.6002137,6,1
350,1961846009,43.0756109,-76.1797125,1,159.019093,-1,1
350,1331543236,43.0439568,-76.2060258,1,138.4983258,5,1
350,1032934861,43.0826674,-76.1299747,1,157.6070239,-1,1
350,2053996077,43.0492648,-76.1116963,1,127.6097133,7,1
360,503322289,43.043942,-76.2358859,1,135.9290821,2,1
360,502078524,43.0383331,-76.1150472,1,134.2166813,6,1
360,1452181223,43.0755365,-76.1421347,1,139.0741852,4,1
360,2010778074,43.0365196,-76.1239476,1,129.8635744,6,1
360,742834847,43.048987,-76.2147876,1,132.1501161,5,1
360,1776043600,43.0381481,-76.1256664,1,155.7017637,-1,1
360,204483512,43.0481884,-76.1941126,1,159.5881179,-1,1
360,1818629112,43.007475,-76.1312863,1,125.3387321,8,1
360,1967225072,43.037327,-76.1806556,1,158.2396286,-1,1
360,1623172271,43.0405538,-76.1936978,1,159.5545757,-1,1
360,1686248777,43.028069,-76.0482837,1,129.4148549,1,1
360,1490418015,43.0278405,-76.113087,1,131.3174759,9,1
360,1382738738,43.0331676,-76.1365967,1,131.0621005,6,1
360,1457913269,43.077311,-76.1261228,1,157.834986,-1,1
360,1576383775,43.0641845,-76.1840075,1,125.9484709,4,1
360,1032934861,43.0826674,-76.1277642,1,157.8032309,-1,1
370,642272075,43.0508822,-76.2160699,1,130.0989404,5,1
370,2010778074,43.0348993,-76.1239476,1,131.4081993,6,1
370,690822389,43.0202457,-76.1282967,1,134.0946495,9,1
370,1576383775,43.0625643,-76.1840075,1,127.0183296,4,1
370,1300600599,43.0638021,-76.1109527,1,130.5035611,7,1
370,1818629112,43.0060167,-76.1310655,1,122.1237135,8,-1
370,2023970756,43.0766507,-76.1508705,1,134.8566011,4,1
370,1452181223,43.0755365,-76.1399245,1,156.4635827,-1,1
370,973356540,43.06012,-76.1377397,1,131.3174759,3,1
370,1776043600,43.0381481,-76.1234575,1,139.5398437,7,1
370,1272086332,43.0372128,-76.1633593,1,138.6259468,6,1
370,1901671067,43.037969,-76.0385144,1,129.0227127,1,1
370,682702359,43.0462256,-76.1893832,1,159.1463804,-1,1
370,631786336,43.0174025,-76.1251026,1,131.0621005,9,1
370,1675606183,43.0316187,-76.134539,1,132.7889578,6,1
370,502078524,43.0383331,-76.1128384,1,135.4739115,6,1
370,213321107,43.0783155,-76.1078087,1,135.9290821,3,1
380,75457448,43.0363568,-76.112715,1,137.1288393,7,1
380,1032934861,43.0826674,-76.1233433,1,158.193427,-1,1
380,1300600599,43.0638021,-76.1087429,1,129.2380702,7,1
380,1447779968,43.079535,-76.1392084,1,156.8626328,-1,1
380,1675606183,43.0299985,-76.134539,1,134.3215255,6,1
380,213321107,43.0766952,-76.1078087,1,135.7359528,3,1
380,540379719,43.0786768,-76.1092877,1,135.4444678,3,1
380,371608227,43.0506095,-76.2213927,1,128.0979394,5,1
380,1901671067,43.0395893,-76.0385144,1,129.1905197,1,1
380,631786336,43.0157822,-76.1251026,1,131.0621005,9,1
380,1359909670,43.0450718,-76.2226498,1,134.3215255,5,1
380,1983763460,43.0718456,-76.1934805,1,134.3776325,4,1
380,973356540,43.0584997,-76.1377397,1,130.0655759,6,1
380,1375431509,43.0828848,-76.1335074,1,157.1345905,-1,1
380,379177510,43.0263719,-76.1894849,1,134.3215255,0,1
380,1961846009,43.0756109,-76.1730819,1,158.3987905,-1,1
390,54928558,43.0508914,-76.2159958,1,130.0989404,5,1
390,1901671067,43.0412095,-76.0385144,1,129.0227127,1,1
390,1675606183,43.0283782,-76.134539,1,135.6926436,6,1
390,1452181223,43.0755365,-76.1355042,1,156.8825524,-1,1
390,1032934861,43.0826674,-76.1211329,1,158.3861289,-1,1
390,1853993402,43.0761507,-76.110112,1,134.3776325,3,1
390,224296313,43.0220429,-76.1847624,1,130.3954374,0,1
390,682702359,43.0462256,-76.1849649,1,158.7089262,-1,1
390,486459585,43.0417423,-76.0744378,1,133.577763,1,1
390,769093765,43.0677192,-76.0939751,1,132.0357438,7,1
390,75457448,43.0347365,-76.112715,1,136.9724914,9,1
390,1781424611,43.0510549,-76.1856074,1,158.869816,-1,1
390,973356540,43.0568795,-76.1377397,1,127.8890558,6,1
390,1331543236,43.0439567,-76.1971896,1,159.869228,-1,1
390,2020932364,43.037495,-76.1410518,1,125.9484709,6,1
390,1141728483,43.0167534,-76.1278162,1,132.7708748,9,1
393,1490418015,43.0226557,-76.1133078,1,124.5808366,9,-1
400,1331543236,43.0439567,-76.1949805,1,159.664135,-1,1
400,486459585,43.0417423,-76.0766468,1,135.0251128,1,1
400,1961846009,43.0756109,-76.1686616,1,157.9703961,-1,1
400,379177510,43.0231314,-76.1894849,1,131.0621005,0,1
400,1983763460,43.0686051,-76.1934805,1,134.3776325,4,1
400,1776043600,43.0381481,-76.116831,1,137.3853207,7,1
400,224296313,43.0204226,-76.1847624,1,128.3544208,0,1
400,1457913269,43.077311,-76.1172818,1,158.612177,-1,1
400,1967225072,43.0366789,-76.1883865,1,159.0227127,-1,1
400,1623172271,43.0340727,-76.1936978,1,159.560365,-1,1
400,503322289,43.0439419,-76.2270497,1,135.0251128,5,1
400,1533938277,43.0539472,-76.1884841,1,136.0703174,4,1
400,371608227,43.0506095,-76.2169741,1,129.5777175,5,1
400,737816648,43.0370676,-76.1636772,1,138.6259468,6,1
400,1473795411,43.0797855,-76.1185978,1,128.6432646,3,1
400,1576383775,43.0577035,-76.1840075,1,131.2261163,4,1
410,1380038712,43.062385,-76.098741,1,124.1321172,7,1
410,682702359,43.0462256,-76.1805467,1,158.2575517,-1,1
410,1442518728,43.0820724,-76.1698791,1,158.2165483,-1,1
410,1781424611,43.0510549,-76.1811888,1,158.42534,-1,1
410,379177510,43.0215111,-76.1894849,1,129.0588537,0,1
410,1533938277,43.0523269,-76.1884841,1,137.0378645,4,1
410,1549809375,43.0608712,-76.1130504,1,130.0989404,7,1
410,631786336,43.0109214,-76.1251026,1,130.0655759,8,1
410,2023970756,43.0766507,-76.1420296,1,139.2183968,4,1
410,1961846009,43.0756109,-76.1664514,1,157.7514633,-1,1
410,2020932364,43.037495,-76.1454694,1,128.3544208,6,1
410,572630044,43.0571337,-76.1365452,1,134.3776325,3,1
410,1382738738,43.0250663,-76.1365967,1,138.059643,6,1
410,224296313,43.0188023,-76.1847624,1,125.9484709,0,1
410,13604030,43.0518136,-76.1518994,1,138.4983258,4,1
410,1452181223,43.0755365,-76.1310838,1,157.2967341,-1,1
410,1331543236,43.0439567,-76.1927715,1,159.4557618,-1,1
420,1549809375,43.0608712,-76.1108408,1,128.3544208,7,1
420,689680285,43.0778751,-76.1254113,1,157.9991372,-1,1
420,1299031912,43.0443065,-76.2115387,1,136.887013,5,1
420,1457913269,43.077311,-76.1128613,1,158.9900998,-1,1
420,75457448,43.0298757,-76.112715,1,132.8700224,9,1
420,1581586318,43.0810618,-76.1472732,1,137.6803732,4,1
420,1447779968,43.079535,-76.1303671,1,120.1596198,3,1
420,642272075,43.0508822,-76.2050233,1,135.8364512,5,1
420,1781424611,43.0510549,-76.1789795,1,158.1972834,-1,1
420,371608227,43.0506095,-76.2125555,1,131.8039422,5,1
420,379177510,43.0198909,-76.1894849,1,126.7050529,0,1
420,1282304856,43.0818298,-76.1582966,1,131.8039422,4,1
420,1032934861,43.0826674,-76.1145016,1,131.5381389,3,1
420,742834847,43.048987,-76.2015321,1,137.9688915,5,1
420,572630044,43.0555135,-76.1365452,1,125.3387321,6,1
420,462887803,43.0819025,-76.1659193,1,157.9468335,-1,1
420,1686248777,43.028069,-76.0615346,1,130.0655759,1,1
430,75457448,43.0282555,-76.112715,1,131.1546133,9,1
430,276977300,43.0618267,-76.1376205,1,129.4148549,3,1
430,1675606183,43.0218972,-76.134539,1,137.5430949,9,1
430,1359909670,43.0450718,-76.2116044,1,136.3688862,5,1
430,1032934861,43.0826674,-76.1122911,1,133.163017,3,1
430,689680285,43.0778751,-76.123201,1,158.193427,-1,1
430,213321107,43.068594,-76.1078087,1,133.620216,7,1
430,1540175927,43.0829585,-76.1850161,1,159.590428,-1,1
430,463421522,43.0787002,-76.1523122,1,134.7326636,4,1
430,2020932364,43.037495,-76.1498871,1,131.2261163,6,1
430,13604030,43.0518136,-76.1474807,1,126.4430117,6,1
430,951385586,43.0763231,-76.1120666,1,132.8700224,3,1
430,1581586318,43.0810618,-76.1450628,1,138.6143964,4,1
430,73516705,43.0377986,-76.1277882,1,155.4312374,-1,1
