TimeStep,ID,Latitude,Longitude,Altitude,SignalStrength,CurrentBasestation,finished,Trajectory
42,1509440266,43.0377005,-76.1356507,3,127.2676822,1,1,-1
42,757675095,43.0741742,-76.1717941,3,122.2315676,7,1,-1
42,1707145787,43.081568,-76.1759628,3,133.2953437,7,1,-1
43,1707145787,43.0814253,-76.1758583,3,999,-1,1,-1
43,1737904745,43.0728022,-76.171378,3,132.4026176,7,1,-1
43,1947862555,43.0360403,-76.1341558,3,129.5958517,1,2,1
44,2030645982,43.0279353,-76.0307398,3,999,-1,1,-1
44,1707145787,43.0812825,-76.1757538,3,132.9917812,7,1,-1
45,60575480,43.048509,-76.2375126,3,136.4949608,9,1,-1
45,72524579,43.0342642,-76.1328007,3,131.8336767,1,1,-1
45,1509440266,43.0374199,-76.1351096,3,999,-1,1,-1
46,1707145787,43.0809968,-76.175545,3,132.6815862,7,1,-1
46,1509440266,43.0373261,-76.1349295,3,127.8490467,1,1,-1
46,60575480,43.0484396,-76.237313,3,136.4574001,9,1,-1
47,1509440266,43.0372321,-76.1347496,3,127.9976887,1,1,-1
47,1708706542,43.0280844,-76.0434352,3,999,-1,1,-1
47,1947862555,43.0353923,-76.1341705,3,130.3949461,1,2,1
48,1708706542,43.0280631,-76.0436541,3,999,-1,1,-1
48,1458493498,43.0320217,-76.1259624,3,139.4117595,8,1,-1
49,757675095,43.0734443,-76.17061,3,134.5417813,7,1,-1
49,1509440266,43.0370438,-76.1343901,3,128.2978548,1,1,-1
49,72524579,43.0336184,-76.1327255,3,999,-1,1,-1
50,1737904745,43.0717696,-76.1707381,3,115.9456349,7,1,-1
50,1708706542,43.0280206,-76.044092,3,999,-1,1,-1
50,60575480,43.0481617,-76.2365147,3,136.3170038,9,1,-1
51,2030645982,43.0275789,-76.0322074,3,999,-1,1,-1
51,1707145787,43.0802824,-76.175024,3,131.8753261,7,1,-1
51,1737904745,43.071622,-76.170647,3,115.4996457,7,1,-1
52,60575480,43.0480226,-76.2361157,3,136.2529541,9,1,-1
52,1947862555,43.0345823,-76.1341887,3,131.3304525,1,2,1
52,1707145787,43.0801394,-76.17492,3,999,-1,1,-1
52,1708706542,43.0279781,-76.0445299,3,999,-1,1,-1
53,1947862555,43.0344203,-76.1341923,3,131.5098668,1,2,1
53,60575480,43.0479529,-76.2359162,3,999,-1,1,-1
53,1458493498,43.0314856,-76.1251344,3,135.9846614,1,1,-1
54,234184799,43.0322656,-76.1245142,3,135.6136507,1,1,-1
54,998966060,43.0456313,-76.2539004,3,999,-1,1,-1
54,1947862555,43.0342583,-76.1341959,3,131.6868774,1,2,1
54,60575480,43.0478833,-76.2357167,3,136.1931794,9,1,-1
55,1737904745,43.0710314,-76.1702828,3,113.7175496,7,1,-1
55,1458493498,43.0312698,-76.1248049,3,136.220864,1,1,-1
55,528871576,43.0788456,-76.1814423,3,132.2600982,7,1,-1
56,1707145787,43.0795674,-76.1745044,3,131.0214741,7,1,-1
56,1708706542,43.0278929,-76.0454056,3,999,-1,1,-1
56,1737904745,43.0708837,-76.1701919,3,113.2855424,7,1,-1
56,998966060,43.0455759,-76.2534651,3,999,-1,1,-1
57,1458493498,43.0310533,-76.1244762,3,136.4536954,1,1,-1
57,998966060,43.0455482,-76.2532474,3,999,-1,1,-1
57,234184799,43.0319121,-76.1240595,3,135.9911113,1,1,-1
58,234184799,43.0317939,-76.1239084,3,136.1147446,1,1,-1
58,1509440266,43.0361894,-76.1327792,3,129.6717196,1,1,-1
58,1707145787,43.0792812,-76.174297,3,999,-1,1,-1
58,2030645982,43.0272212,-76.0336744,3,999,-1,1,-1
59,1737904745,43.0704406,-76.1699196,3,112.0833315,7,1,-1
59,2030645982,43.0271699,-76.0338839,3,999,-1,1,-1
59,757675095,43.0723977,-76.1689228,3,119.3185182,7,1,-1
60,1947862555,43.0332863,-76.1342175,3,132.7018098,1,2,1
60,1708706542,43.0278076,-76.0462813,3,999,-1,1,-1
60,1509440266,43.0359979,-76.1324228,3,129.9774277,1,1,-1
60,757675095,43.0722928,-76.1687544,3,132.7825322,7,1,-1
61,234184799,43.0314382,-76.1234568,3,136.4793177,1,1,-1
61,2030645982,43.0270674,-76.0343029,3,999,-1,1,-1
61,1424164685,43.0371131,-76.1316809,3,128.9181416,1,1,-1
61,1708706542,43.0277863,-76.0465002,3,999,-1,1,-1
62,923988192,43.0509882,-76.2425303,3,137.4303246,9,1,-1
62,60575480,43.0473252,-76.2341216,3,135.9992209,9,1,-1
62,1707145787,43.0787087,-76.1738827,3,129.9269686,7,1,-1
62,757675095,43.0720829,-76.1684177,3,119.1446444,7,1,-1
63,757675095,43.0719778,-76.1682494,3,119.1184848,7,1,-1
63,72524579,43.031358,-76.1324666,3,134.6453953,1,1,-1
63,1707145787,43.0785655,-76.1737793,3,129.7365279,7,1,-1
63,60575480,43.0472553,-76.2339223,3,135.9802756,9,1,-1
64,528871576,43.077397,-76.1816707,3,131.0652816,7,1,-1
64,234184799,43.0310809,-76.1230076,3,136.834735,1,1,-1
64,998966060,43.045354,-76.2517239,3,999,-1,1,-1
64,72524579,43.0311966,-76.1324484,3,134.7852364,1,1,-1
65,923988192,43.0508792,-76.2418844,3,137.1926933,9,1,-1
65,2030645982,43.0268621,-76.0351408,3,999,-1,1,-1
65,1737904745,43.0695537,-76.1693765,3,110.5956542,7,1,-1
65,757675095,43.0717676,-76.167913,3,119.1152006,7,1,-1
66,1509440266,43.0354197,-76.1313574,3,130.885713,1,1,-1
66,234184799,43.0308417,-76.1227095,3,137.0667963,1,1,-1
66,1707145787,43.0781358,-76.1734694,3,129.1505223,7,1,-1
66,72524579,43.0308736,-76.132412,3,135.0605167,1,1,-1
67,1708706542,43.027658,-76.0478137,3,999,-1,1,-1
67,1947862555,43.0321522,-76.1342424,3,133.7948521,1,2,1
67,1458493498,43.0299584,-76.1228483,3,137.4461571,8,1,-1
67,528871576,43.0769141,-76.1817464,3,130.6633895,7,1,-1
68,923988192,43.05077,-76.2412386,3,136.9557841,9,1,-1
68,2030645982,43.0267077,-76.035769,3,999,-1,1,-1
68,1509440266,43.0352257,-76.1310036,3,131.1842227,1,1,-1
68,1458493498,43.0298477,-76.122687,3,137.6768919,1,1,-1
69,234184799,43.0304816,-76.1222645,3,137.407851,1,1,-1
69,1708706542,43.0276152,-76.0482515,3,999,-1,1,-1
69,1509440266,43.0351285,-76.1308269,3,131.3325065,1,1,-1
69,1424164685,43.0365878,-76.1332964,3,999,-1,1,-1
70,72524579,43.0302277,-76.1323397,3,135.5942986,1,1,-1
70,1424164685,43.036522,-76.1334982,3,129.2236822,1,1,-1
70,757675095,43.0712412,-76.1670731,3,119.3879754,7,1,-1
70,1458493498,43.0296257,-76.1223652,3,137.8893831,1,1,-1
71,1707145787,43.0774192,-76.1729539,3,128.1219963,7,1,-1
71,1509440266,43.0349335,-76.130474,3,131.6269828,1,1,-1
71,1458493498,43.0295144,-76.1222047,3,136.9915265,8,1,-1
71,1691499641,43.0805434,-76.1758134,3,999,-1,1,-1
72,757675095,43.0710303,-76.1667375,3,119.6012991,7,1,-1
72,1509440266,43.0348358,-76.1302979,3,131.7731238,1,1,-1
72,923988192,43.0506243,-76.2403775,3,136.6417509,9,1,-1
72,1424164685,43.0363901,-76.1339017,3,129.3284931,1,1,-1
72,799714932,43.034572,-76.1338195,3,131.3764863,1,1,-1
73,519169945,43.0379492,-76.1344851,3,126.9551625,1,1,-1
73,1424164685,43.0363241,-76.1341034,3,129.3855078,1,1,-1
73,757675095,43.0709248,-76.1665698,3,119.7278069,7,1,-1
73,1737904745,43.0683701,-76.1686557,3,111.6861269,7,1,-1
74,2030645982,43.0263983,-76.0370252,3,999,-1,1,-1
74,757675095,43.0708192,-76.1664021,3,119.8665203,7,1,-1
74,1947862555,43.0310182,-76.1342671,3,134.8040141,1,2,1
74,528871576,43.0757873,-76.1819223,3,129.7303811,7,1,-1
74,923988192,43.0505513,-76.239947,3,136.4858324,9,1,-1
75,757675095,43.0707136,-76.1662345,3,120.0166235,7,1,-1
75,234184799,43.0297561,-76.1213825,3,136.8874564,8,1,-1
75,1424164685,43.0361919,-76.1345067,3,129.508341,1,1,-1
75,528871576,43.0756263,-76.1819474,3,129.5986795,7,1,-1
76,1424164685,43.0361258,-76.1347084,3,129.5739865,1,1,-1
76,1737904745,43.067926,-76.1683863,3,112.8108973,7,1,-1
76,60575480,43.0463439,-76.2313331,3,135.8477552,9,1,-1
76,1458493498,43.0289542,-76.121407,3,136.3998616,8,1,-1
76,1707145787,43.076702,-76.17244,3,127.0233991,7,1,-1
77,1707145787,43.0765585,-76.1723373,3,126.79476,7,1,-1
77,1947862555,43.0305322,-76.1342775,3,135.213865,1,2,1
77,2030645982,43.0262432,-76.037653,3,999,-1,1,-1
77,1424164685,43.0360596,-76.13491,3,129.6423326,1,1,-1
78,1458493498,43.0287285,-76.1210902,3,136.155417,8,1,-1
78,923988192,43.0504051,-76.239086,3,136.1769456,9,1,-1
78,1707145787,43.076415,-76.1722348,3,126.5630499,7,1,-1
78,757675095,43.0703965,-76.165732,3,120.5268635,7,1,-1
78,1691499641,43.080337,-76.174292,3,131.7357282,7,1,-1
79,2030645982,43.0261396,-76.0380716,3,999,-1,1,-1
79,799714932,43.0334806,-76.1333989,3,132.5745047,1,1,-1
79,998966060,43.0449361,-76.2484596,3,999,-1,1,-1
79,1691499641,43.0803075,-76.1740747,3,999,-1,1,-1
80,72524579,43.0286127,-76.1321612,3,136.8406176,1,1,-1
80,998966060,43.0449082,-76.248242,3,999,-1,1,-1
80,528871576,43.0748214,-76.1820723,3,128.9518513,7,1,-1
80,234184799,43.0291458,-76.1206563,3,136.2854683,8,1,-1
80,60575480,43.0460625,-76.2305371,3,135.8506011,9,1,-1
81,1691499641,43.0802483,-76.17364,3,131.5770154,7,1,-1
81,234184799,43.0290231,-76.120512,3,136.1616232,8,1,-1
81,1424164685,43.0357942,-76.135716,3,129.9408921,1,1,-1
81,528871576,43.0746604,-76.1820973,3,128.8255526,7,1,-1
81,799714932,43.0331686,-76.1332795,3,999,-1,1,-1
82,127265642,43.0372957,-76.1299046,3,129.3359307,1,1,-1
82,799714932,43.0330126,-76.13322,3,133.056813,1,1,-1
82,1053069655,43.0517817,-76.2340278,3,132.9600231,9,1,-1
82,1917919405,43.0807697,-76.1747736,3,132.1921166,7,2,1
82,757675095,43.069973,-76.1650628,3,135.1987615,7,1,-1
83,1707145787,43.075697,-76.1717228,3,139.9135222,7,1,-1
83,1917919405,43.0806582,-76.1746133,3,132.1921166,7,2,1
83,1708706542,43.0273145,-76.0513161,3,999,-1,1,-1
83,799714932,43.0328566,-76.1331606,3,133.2137839,1,1,-1
83,127265642,43.0373484,-76.1296957,3,129.3587553,1,1,-1
83,998966060,43.0448242,-76.2475892,3,999,-1,1,-1
84,72524579,43.0279667,-76.1320908,3,137.3076881,1,1,-1
84,1707145787,43.0755534,-76.1716206,3,125.1065627,7,1,-1
84,1708706542,43.027293,-76.051535,3,999,-1,1,-1
84,2030645982,43.0258802,-76.0391176,3,999,-1,1,-1
84,1424164685,43.0355947,-76.1363203,3,130.188644,1,1,-1
85,72524579,43.0278052,-76.1320733,3,137.4218943,1,1,-1
85,1737904745,43.0665924,-76.1675816,3,116.7672555,7,1,-1
85,1707145787,43.0754097,-76.1715184,3,124.8526041,7,1,-1
85,1691499641,43.0801297,-76.1727708,3,999,-1,1,-1
85,1509440266,43.0335492,-76.1280245,3,133.5983283,1,1,-1
86,1707145787,43.075266,-76.1714163,3,124.595439,7,1,-1
86,234184799,43.0284063,-76.1197961,3,135.5238934,8,1,-1
86,923988192,43.0501121,-76.2373644,3,999,-1,1,-1
86,127265642,43.0375071,-76.1290694,3,999,-1,1,-1
86,1917919405,43.0803232,-76.1741327,3,131.7866513,7,2,1
87,1424164685,43.0353948,-76.1369242,3,130.4540429,1,1,-1
87,1737904745,43.0662959,-76.1674034,3,117.6270032,7,1,-1
87,1691499641,43.0800702,-76.1723362,3,999,-1,1,-1
87,1458493498,43.0276998,-76.1196814,3,134.9943955,8,1,-1
87,1917919405,43.0802115,-76.1739726,3,131.6504484,7,2,1
87,1708706542,43.0272283,-76.0521916,3,999,-1,1,-1
88,1424164685,43.035328,-76.1371255,3,130.5460069,1,1,-1
88,528871576,43.0735334,-76.1822711,3,127.9847888,7,1,-1
88,1737904745,43.0661476,-76.1673144,3,118.0469678,7,1,-1
88,1691499641,43.0800405,-76.172119,3,131.2802584,7,1,-1
88,60575480,43.0454982,-76.2289461,3,135.9181102,9,1,-1
89,757675095,43.0692301,-76.163894,3,122.8665583,7,1,-1
89,2030645982,43.0256201,-76.0401634,3,999,-1,1,-1
89,1509440266,43.033147,-76.1273317,3,134.1302945,1,1,-1
89,1737904745,43.0659993,-76.1672255,3,118.4597506,7,1,-1
89,1947862555,43.0285881,-76.1343188,3,999,-1,2,1
90,1509440266,43.033046,-76.127159,3,134.2610626,1,1,-1
90,1737904745,43.0658509,-76.1671366,3,118.8650859,7,1,-1
90,1947862555,43.0284261,-76.1343221,3,136.8553769,1,2,1
90,998966060,43.044628,-76.2460662,3,999,-1,1,-1
90,1053069655,43.0514607,-76.2323154,3,132.3368187,9,1,-1
91,1737904745,43.0657025,-76.1670478,3,119.2628106,7,1,-1
91,1053069655,43.0514205,-76.2321014,3,132.2645363,9,1,-1
91,127265642,43.037773,-76.1280261,3,129.6544607,1,1,-1
91,1708706542,43.0271419,-76.0530671,3,999,-1,1,-1
91,923988192,43.0499284,-76.2362885,3,135.2157602,9,1,-1
91,72524579,43.026836,-76.1319691,3,138.0869362,1,1,-1
92,373889326,43.0266902,-76.0313323,3,999,-1,1,-1
92,757675095,43.0689109,-76.163394,3,137.8142972,7,1,-1
92,2030645982,43.0254636,-76.0407906,3,999,-1,1,-1
92,203254937,43.0819205,-76.1839819,3,135.5898283,7,1,-1
92,2008179199,43.0377912,-76.1318357,3,127.7508562,1,1,-1
92,1708706542,43.0271203,-76.053286,3,999,-1,1,-1
93,127265642,43.0378798,-76.1276091,3,129.7578054,1,1,-1
93,923988192,43.0498549,-76.2358582,3,135.0760838,9,1,-1
93,60575480,43.0451445,-76.2279524,3,136.0012239,9,1,-1
93,1053069655,43.0513401,-76.2316733,3,132.1243192,9,1,-1
93,1737904745,43.0654058,-76.1668704,3,120.0351716,7,1,-1
93,2008179199,43.0376363,-76.1317707,3,127.9879935,1,1,-1
94,203254937,43.0816647,-76.1837105,3,135.3259079,7,1,-1
94,127265642,43.0379334,-76.1274006,3,129.8135364,1,1,-1
94,923988192,43.049818,-76.235643,3,135.0072908,9,1,-1
94,519169945,43.0361087,-76.1305839,3,999,-1,1,-1
94,234184799,43.0274074,-76.1186703,3,134.4329242,8,1,-1
94,2030645982,43.0253592,-76.0412087,3,999,-1,1,-1
95,2008179199,43.0373265,-76.131641,3,128.4497013,1,1,-1
95,799714932,43.0309825,-76.1324547,3,134.96577,1,1,-1
95,1691499641,43.0798315,-76.1705982,3,131.0983189,7,1,-1
95,1509440266,43.0325377,-76.1262991,3,134.9016477,1,1,-1
95,998966060,43.0444875,-76.2449784,3,999,-1,1,-1
95,60575480,43.0450028,-76.227555,3,137.7704428,4,1,-1
96,1917919405,43.0792043,-76.1725341,3,130.4073859,7,2,1
96,127265642,43.0380407,-76.1269838,3,129.9327527,1,1,-1
96,1458493498,43.0266485,-76.1183041,3,133.7185976,8,1,-1
96,60575480,43.0449319,-76.2273564,3,136.0656505,9,1,-1
96,519169945,43.0359303,-76.1302151,3,130.6376296,1,1,-1
96,1707145787,43.0738278,-76.1703986,3,121.8611537,7,1,-1
97,998966060,43.0444312,-76.2445433,3,999,-1,1,-1
97,1424164685,43.0347249,-76.1389353,3,131.4357866,1,1,-1
97,923988192,43.0497075,-76.2349976,3,134.8054605,9,1,-1
97,203254937,43.0812808,-76.1833038,3,134.9197871,7,1,-1
97,528871576,43.0720843,-76.182493,3,127.0742886,7,1,-1
97,1053069655,43.051179,-76.2308173,3,131.8628507,9,1,-1
98,1708706542,43.0269904,-76.0545992,3,999,-1,1,-1
98,1917919405,43.07898,-76.1722151,3,130.1288352,7,2,1
98,799714932,43.0305135,-76.1322804,3,135.3698733,1,1,-1
98,127265642,43.0381483,-76.1265671,3,130.0618044,1,1,-1
98,1691499641,43.0797417,-76.1699465,3,131.0582111,7,1,-1
98,373889326,43.0265645,-76.0326462,3,999,-1,1,-1
99,1424164685,43.0345902,-76.1393372,3,131.6452613,1,1,-1
99,923988192,43.0496337,-76.2345674,3,134.6750135,9,1,-1
99,127265642,43.0382022,-76.1263588,3,130.1298249,1,1,-1
99,72524579,43.0255437,-76.1318322,3,138.6874373,8,1,-1
99,1708706542,43.0269687,-76.054818,3,999,-1,1,-1
99,60575480,43.044719,-76.2267606,3,136.1406126,9,1,-1
100,519169945,43.0355719,-76.1294789,3,999,-1,1,-1
100,1917919405,43.0787556,-76.1718962,3,129.850395,7,2,1
100,1707145787,43.0732518,-76.1699931,3,120.7079868,7,1,-1
100,923988192,43.0495968,-76.2343523,3,134.611119,9,1,-1
100,2030645982,43.0250451,-76.0424627,3,999,-1,1,-1
100,1708706542,43.026947,-76.0550369,3,999,-1,1,-1
101,373889326,43.0265015,-76.0333032,3,999,-1,1,-1
101,1691499641,43.0796516,-76.1692949,3,131.0415525,7,1,-1
101,757675095,43.0679507,-76.161897,3,125.6121522,7,1,-1
101,17496181,43.0373376,-76.1306588,3,128.8068043,1,1,-1
101,519169945,43.035482,-76.1292952,3,131.4072762,1,1,-1
101,203254937,43.0807685,-76.1827622,3,134.3579524,7,1,-1
101,127265642,43.0383103,-76.1259423,3,130.2724603,1,1,-1
102,1707145787,43.0729637,-76.1697908,3,120.1295706,7,1,-1
102,1691499641,43.0796215,-76.1690777,3,131.0412486,7,1,-1
102,2008179199,43.0362417,-76.1311901,3,129.9478562,1,1,-1
102,799714932,43.029888,-76.1320494,3,135.8901784,1,1,-1
102,1458493498,43.0259335,-76.1174063,3,132.7919779,8,1,-1
102,1424164685,43.0343879,-76.1399397,3,131.9650299,1,1,-1
103,528871576,43.0711181,-76.1826399,3,126.6263308,7,1,-1
103,1509440266,43.0317134,-76.1249355,3,135.8815746,1,1,-1
103,203254937,43.0805122,-76.1824918,3,134.0677456,7,1,-1
103,1707145787,43.0728197,-76.1696897,3,119.8419942,7,1,-1
103,2008179199,43.0360866,-76.1311261,3,130.1484793,1,1,-1
103,1053069655,43.0509368,-76.2295335,3,131.5247954,9,1,-1
103,2030645982,43.0248876,-76.0430895,3,999,-1,1,-1
104,1737904745,43.063772,-76.165899,3,123.7623029,7,1,-1
104,1458493498,43.0256924,-76.1171111,3,132.4676418,8,1,-1
104,60575480,43.0443636,-76.225768,3,136.2879518,9,1,-1
104,998966060,43.0442338,-76.2430205,3,999,-1,1,-1
104,17496181,43.0369998,-76.1301824,3,129.4023548,1,1,-1
104,1509440266,43.0316094,-76.1247662,3,136.0002787,1,1,-1
105,1707145787,43.0725314,-76.1694877,3,119.2740377,7,1,-1
105,2008179199,43.0357764,-76.1309983,3,130.5406887,1,1,-1
105,1053069655,43.050856,-76.2291057,3,131.4282959,9,1,-1
105,799714932,43.0294186,-76.1318772,3,136.2673994,1,1,-1
105,1737904745,43.0636233,-76.1658111,3,124.0618016,7,1,-1
105,757675095,43.0675227,-76.1612333,3,126.4902428,7,1,-1
105,528871576,43.070796,-76.1826887,3,126.512387,7,1,-1
106,1707145787,43.0723873,-76.1693868,3,118.9955197,7,1,-1
106,1708706542,43.0268167,-76.05635,3,999,-1,1,-1
106,127265642,43.0385819,-76.1249018,3,130.6637987,1,1,-1
106,528871576,43.070635,-76.1827131,3,126.4626658,7,1,-1
106,1509440266,43.0314005,-76.1244285,3,136.2352296,1,1,-1
106,2008179199,43.0356213,-76.1309346,3,130.7324527,1,1,-1
107,519169945,43.0349391,-76.1281958,3,132.3005716,1,1,-1
107,528871576,43.070474,-76.1827375,3,126.4179359,7,1,-1
107,1708706542,43.0267949,-76.0565688,3,999,-1,1,-1
107,799714932,43.0291056,-76.1317629,3,136.5130271,1,1,-1
107,2008179199,43.0354661,-76.130871,3,130.9214348,1,1,-1
107,1737904745,43.063326,-76.1656354,3,124.6436116,7,1,-1
107,17496181,43.0366609,-76.1297074,3,129.9768887,1,1,-1
108,1707145787,43.0720989,-76.1691851,3,118.4548314,7,1,-1
108,1708706542,43.0267732,-76.0567877,3,999,-1,1,-1
108,60575480,43.0440787,-76.2249743,3,136.4248738,9,1,-1
108,72524579,43.0240897,-76.1316811,3,138.1561589,8,1,-1
108,2030645982,43.0246245,-76.0441338,3,999,-1,1,-1
108,923988192,43.0493009,-76.2326315,3,134.13627,9,1,-1
109,1053069655,43.050694,-76.22825,3,131.2620108,9,1,-1
109,1947862555,43.0253479,-76.1343854,3,138.9360988,1,2,1
109,1691499641,43.0794103,-76.1675576,3,131.1123111,7,1,-1
109,1424164685,43.0339139,-76.1413443,3,132.7289194,1,1,-1
109,923988192,43.0492638,-76.2324165,3,134.0819628,9,1,-1
109,373889326,43.0263333,-76.035055,3,999,-1,1,-1
109,519169945,43.034757,-76.1278305,3,132.5905445,1,1,-1
110,1424164685,43.033846,-76.1415448,3,132.8393249,1,1,-1
110,17496181,43.0363208,-76.129234,3,130.5313765,1,1,-1
110,72524579,43.0237665,-76.131648,3,138.0421333,8,1,-1
110,1599347416,43.0741547,-76.1760694,3,123.6486327,7,1,-1
110,1691499641,43.07938,-76.1673404,3,131.1327715,7,1,-1
110,1458493498,43.0249604,-76.1162393,3,131.4423255,8,1,-1
111,1707145787,43.0716662,-76.1688831,3,117.7040559,7,1,-1
111,60575480,43.0438647,-76.2243793,3,136.5379737,9,1,-1
111,1691499641,43.0793497,-76.1671233,3,131.1557497,7,1,-1
111,1917919405,43.0775182,-76.1701463,3,128.3496189,7,2,1
111,234184799,43.0252288,-76.1163736,3,131.7527469,8,1,-1
111,519169945,43.0345742,-76.1274658,3,999,-1,1,-1
111,1599347416,43.0739942,-76.1760999,3,123.3735723,7,1,-1
112,373889326,43.0262701,-76.0357119,3,999,-1,1,-1
112,799714932,43.0283227,-76.131479,3,137.1078167,1,1,-1
112,2030645982,43.0244135,-76.044969,3,999,-1,1,-1
112,72524579,43.0234434,-76.131615,3,999,-1,1,-1
112,60575480,43.0437933,-76.224181,3,136.7884793,4,1,-1
112,127265642,43.0389105,-76.1236545,3,131.1877218,1,1,-1
112,1708706542,43.026686,-76.057663,3,999,-1,1,-1
113,127265642,43.0389655,-76.1234467,3,131.2797479,1,1,-1
113,72524579,43.0232818,-76.1315986,3,137.8743722,8,1,-1
113,2008179199,43.0345347,-76.1304914,3,132.0011373,1,1,-1
113,1691499641,43.0792891,-76.166689,3,131.2091496,7,1,-1
113,373889326,43.026249,-76.0359308,3,999,-1,1,-1
113,1707145787,43.0713776,-76.1686821,3,117.2609448,7,1,-1
113,1599347416,43.0736733,-76.176161,3,122.8140977,7,1,-1
114,1509440266,43.0305554,-76.1230888,3,137.1432651,1,1,-1
114,799714932,43.0280094,-76.1313661,3,137.3384213,1,1,-1
114,757675095,43.0665566,-76.1597436,3,128.3533987,7,1,-1
114,1712600425,43.0770351,-76.1834118,3,131.7419956,7,1,-1
114,60575480,43.0436504,-76.2237845,3,136.6833821,4,1,-1
114,1917919405,43.0771799,-76.1696702,3,999,-1,2,1
114,1708706542,43.0266424,-76.0581007,3,999,-1,1,-1
115,2008179199,43.034224,-76.1303656,3,132.3420272,1,1,-1
115,1947862555,43.0243759,-76.1344048,3,139.3606605,8,2,1
115,373889326,43.0262069,-76.0363688,3,999,-1,1,-1
115,2030645982,43.0242549,-76.0455953,3,999,-1,1,-1
